frame,vx_sp_ma,vy_sp_ma,vz_sp_ma
709,0.39679046312134714,-0.20265245255380462,0.062348217585492
710,0.3993648368175865,-0.1890406002684202,0.06094933763069388
711,0.3829585590144294,-0.18390585452705227,0.0600092540725913
712,0.3401121338168785,-0.20875556347099927,0.059026162855948576
713,0.271110396877587,-0.24568354740790474,0.0532422344595225
714,0.18810773910536888,-0.26889512175816993,0.04773549693105219
715,0.10427885258341726,-0.2627373887659903,0.04724522144767133
716,0.034777274409863904,-0.23037137984393224,0.0445307402610121
717,-0.010502039156150937,-0.17711314725082886,0.036172147607521035
718,-0.03539365031534642,-0.12993422420938197,0.025563954682333384
719,-0.046452469380004496,-0.08828781402025598,0.016662048500912928
720,-0.05000188752375809,-0.06538373207331076,0.01039134263341665
721,-0.05303053700736599,-0.06989344825851049,0.004328231445019253
722,-0.056527717319712734,-0.09164778400336225,-0.0021834654518033065
723,-0.06753384607433717,-0.12137796460197474,-0.001767462882520532
724,-0.09587911260391355,-0.14530874226689625,-0.0019208100230737866
725,-0.14178384803778432,-0.16517742180615688,0.0034332557566231063
726,-0.19129810558419655,-0.18214261752229438,0.0017118166103416326
727,-0.2272604159192519,-0.20051875780183917,-0.0030760182737006375
728,-0.24039809501996967,-0.21973661738745068,-0.008538005357167686
729,-0.23826502722553794,-0.24597995823988175,-0.011145738027281395
730,-0.22650914540546582,-0.27693543359665673,-0.016245922846001598
731,-0.21219147890231854,-0.30863816540955386,-0.017819389024356685
732,-0.20131634590362524,-0.3295895134111577,-0.022483128654287084
733,-0.2041847353535568,-0.33694212480109637,-0.010998304425058999
734,-0.21915476930554745,-0.33556802947364817,0.002273661407744566
735,-0.23177931420080733,-0.3337712824765867,0.013256102043375741
736,-0.23622545124064787,-0.33396813971475026,0.018825697903427155
737,-0.23160826135034238,-0.33591341495282995,0.027009583531618475
738,-0.2211492709929282,-0.3419029519816198,0.03458336256032578
739,-0.2108569421677323,-0.35017442806274157,0.03373419176782914
740,-0.2037075502080662,-0.35906737049958787,0.023703744782426373
741,-0.20007517028958405,-0.3691706530070519,0.013614159735380212
742,-0.20295716675416564,-0.37131820264108345,0.00875843313472104
743,-0.2112929258152744,-0.37210702617461927,0.005810353286892568
744,-0.2235947553530402,-0.3782759207653712,-0.0002646668645109318
745,-0.22504847973608727,-0.3821638983067308,0.004398427557925027
746,-0.2159666869542583,-0.39088744763422223,0.020428652316994637
747,-0.19813347947077867,-0.3978059326506724,0.03429196586519284
748,-0.18589150737037946,-0.40302342572573213,0.04313795583163873
749,-0.18031410705749884,-0.40640043706909745,0.05079173282995576
750,-0.18071370077825832,-0.4058919134389193,0.06102552967825621
751,-0.18077139294651245,-0.3970522652706037,0.06846767416477081
752,-0.187933946476592,-0.3939396957618182,0.05426972175988741
753,-0.19856892670043136,-0.38851300005978995,0.04130895878688335
754,-0.20929420208865168,-0.3856428559380905,0.031189619953521576
755,-0.21119298693471977,-0.38388259283441417,0.021823830082951523
756,-0.21150478542919926,-0.3848741193867099,0.013453315970615536
757,-0.20771895192720471,-0.38444527168359477,0.0060858505167336735
758,-0.20255436245749942,-0.38709583228585115,0.009293725813084922
759,-0.19556234969969657,-0.38916405800781534,0.024043601818833776
760,-0.1890728273586226,-0.39045470169344276,0.03810221771108609
761,-0.1858385174752467,-0.3919305544554304,0.04839960593171833
762,-0.18520630556550852,-0.38949786219398236,0.056904049350773034
763,-0.18868263499762444,-0.3889266641752749,0.0668684894276916
764,-0.19888396920919124,-0.38790360151454073,0.07681753442343665
765,-0.21537374033621956,-0.3812068419076425,0.07506057792063489
766,-0.22079838762254617,-0.3823678111089535,0.06574035516688977
767,-0.21149847777434796,-0.39186094884437744,0.05629792374361759
768,-0.2119789738117857,-0.3947735962899857,0.048771862808969516
769,-0.21233886300604876,-0.40162389810304067,0.04320692765587956
770,-0.21417963650957844,-0.40113364179456357,0.03853288291191953
771,-0.2163853443800513,-0.39422806523505416,0.03770191002928299
772,-0.21952470632049384,-0.39221576455307927,0.037810618488252255
773,-0.22101109548244094,-0.39396210301136336,0.045287683689909625
774,-0.21739630232407084,-0.39147586890920144,0.05635124038589689
775,-0.20851961449286138,-0.39275342168379923,0.06680411987394196
776,-0.20201468109289286,-0.39184917989571405,0.07298546755064697
777,-0.19931085248791294,-0.39342463319331783,0.0764725919700717
778,-0.19974866182904683,-0.3967237458285056,0.08011465333018594
779,-0.20640531523660954,-0.3949758611695326,0.0822125632984695
780,-0.21291134291342714,-0.3906149435268238,0.07844035391274984
781,-0.21923086398150993,-0.39076300627027744,0.07404176751219083
782,-0.22117479456837166,-0.3947309964427881,0.06939525407336908
783,-0.22055664230210176,-0.3990022635549446,0.06482066318271304
784,-0.2183411386710477,-0.4035889578463213,0.0625315732218761
785,-0.2143525256706634,-0.40795612192743336,0.058877306363353726
786,-0.21227755259210868,-0.41082233607266994,0.05460945463325284
787,-0.21552615628055355,-0.41335179741468736,0.053972816807971544
788,-0.2239473739517877,-0.40938581434346283,0.054248001132937755
789,-0.22703757745110115,-0.40856939476759985,0.05467630193240067
790,-0.22145991370330123,-0.40944482054727926,0.05516555832760457
791,-0.22210037779619837,-0.4082259338367786,0.0559703098010566
792,-0.22553587466962505,-0.41021975146782336,0.05781971276687345
793,-0.22497749791321356,-0.4118587494480231,0.05955303238625954
794,-0.22159744364988215,-0.40973055489424237,0.06136585434978556
795,-0.22331126173901497,-0.4132923455172321,0.06395175059203681
796,-0.2233230034123156,-0.41282784348039975,0.06893536154312092
797,-0.22363926990600932,-0.4106023037979027,0.0704206139922986
798,-0.22109360015025564,-0.41342141933674115,0.06914268518764352
799,-0.21804139293047767,-0.41129567306203463,0.0688569004257059
800,-0.21789987409446473,-0.40731377907660027,0.06891678406178249
801,-0.22028172048095368,-0.4036548114367915,0.0688839645771461
802,-0.21991235511865553,-0.3992174577760961,0.06774973851822132
803,-0.22123591867506293,-0.39523402124401247,0.06672214827233042
804,-0.22138591769119637,-0.3961932780719241,0.06637610208677036
805,-0.21828854523399038,-0.39512118650683414,0.06544784377311422
806,-0.21272035276934753,-0.3997669854086214,0.0628244665376288
807,-0.2087497370341432,-0.3974594165239302,0.06209053577268033
808,-0.20559297516193187,-0.39501251829185313,0.06504789797139598
809,-0.20537054786144995,-0.39233761128578554,0.06498328027237572
810,-0.20360626564225046,-0.38900571244792576,0.06520977938721048
811,-0.20526185484691295,-0.3835180819558287,0.07004023241100167
812,-0.20576723467283572,-0.38294078644169716,0.07394981055081087
813,-0.20207876784561019,-0.38157696162721194,0.07691531238950687
814,-0.19867830303621226,-0.3852991603960535,0.08052555137018835
815,-0.1903370911057148,-0.3918659373539362,0.08155796397623485
816,-0.1924570960089369,-0.39641936483442025,0.07926220810193296
817,-0.20398226708878844,-0.39808552191248175,0.07688069067976044
818,-0.20847292582947097,-0.4033158295932869,0.07135968277066942
819,-0.2111240533924111,-0.40613237721986356,0.06856037431598526
820,-0.21072099740585243,-0.41356445888001,0.06723842230079133
821,-0.21065215188596134,-0.4227757379038631,0.0637385726254149
822,-0.2151553513476124,-0.4276624688496568,0.058868977247290254
823,-0.21780942418500454,-0.4280147995902165,0.05727981024298389
824,-0.217212798103467,-0.42383424719033513,0.05688409763771978
825,-0.2169986109632544,-0.4203583141275814,0.05772772438872049
826,-0.21569332420478116,-0.41825075547109947,0.058129472328069226
827,-0.21680105025878926,-0.4138946935415805,0.05816941396399439
828,-0.2146127696356755,-0.40949616455340865,0.057148614800690174
829,-0.21020153119239376,-0.40752344492414316,0.05391142709019449
830,-0.20401009523876437,-0.40417352855850863,0.05034991402111712
831,-0.20028782355732214,-0.4046883366405651,0.047437760773144794
832,-0.19798254531266066,-0.40628739297017114,0.04394807901950237
833,-0.20690266693809653,-0.39966659764254964,0.04027412430570388
834,-0.20834940681652128,-0.3934961271904624,0.03726899101415172
835,-0.21190190801259357,-0.3918825600817687,0.03499428220011759
836,-0.209963440640327,-0.3901717373406376,0.03675203393028935
837,-0.20626404814637342,-0.39023346649000906,0.040341162428001086
838,-0.2046882787009111,-0.3888095506794909,0.04470611942761424
839,-0.2100549757422814,-0.3869357579133561,0.048364720878417325
840,-0.20546578856429498,-0.38759184787457646,0.05282695654712877
841,-0.2059836678229216,-0.38658916324066017,0.058435716588980544
842,-0.204488479597476,-0.3860097960969429,0.0641103127388851
843,-0.20493227659840807,-0.3879614166280212,0.06396416821544766
844,-0.2032825269371729,-0.3918499061515188,0.06443827773101377
845,-0.20123208818851432,-0.38938817882225996,0.06591875545954633
846,-0.2001949295112958,-0.3823776262991196,0.06540140486441649
847,-0.20223611143166878,-0.38317900613090655,0.05870124661781243
848,-0.20522971693277156,-0.38329139036769655,0.05284777780339073
849,-0.20871701381140195,-0.3804593219767271,0.048163449418040384
850,-0.21009005594736122,-0.37837510646718964,0.04303269804065525
851,-0.21061094797830335,-0.3808185196302614,0.038416884778485275
852,-0.21142519212659489,-0.3888501477271685,0.03509856207276417
853,-0.20781281813260938,-0.3964329880080614,0.030772843939955833
854,-0.20615920166090548,-0.4005358829231166,0.02982176478319165
855,-0.2074181232375345,-0.4034104461429685,0.03165634162907898
856,-0.21233331215450205,-0.40444304914771356,0.04046282437773313
857,-0.21418943919780312,-0.4048673371157751,0.0483726163297246
858,-0.2103161765265111,-0.4057954430999182,0.055538833685533286
859,-0.2085893356901524,-0.4066616626246443,0.06066137673145673
860,-0.20911796943224198,-0.40702576179495953,0.06328837234746607
861,-0.20691230401117747,-0.40121503772816586,0.06818625632241762
862,-0.2097086734714853,-0.40269052867424077,0.07080017938509768
863,-0.21075305100656982,-0.40764326961149205,0.06158189191751352
864,-0.20954312410436737,-0.41136175824948223,0.05350549084263184
865,-0.20628000959398685,-0.4076153894889073,0.04856139786635748
866,-0.20260322977291056,-0.4048000644488558,0.04387560671645451
867,-0.20361740736745193,-0.4034176798191432,0.039361925379275686
868,-0.20825759695995189,-0.4039732048695478,0.0338747071201077
869,-0.21218194598664866,-0.3960154596117614,0.03621256676337684
870,-0.21150249428115198,-0.38778702923143993,0.04230375960199893
871,-0.20783954990147302,-0.38790703588610215,0.046867271591898255
872,-0.20471000679234586,-0.3909919153233195,0.05050420117817126
873,-0.20444732561722484,-0.39160331797805104,0.05498824365448018
874,-0.2062009080393663,-0.39209044084073424,0.058461667260647276
875,-0.2056136047470996,-0.3886551643919785,0.06021284988384654
876,-0.2056526920281222,-0.38814603871385267,0.05969584125855124
877,-0.212078627592114,-0.38760682903267707,0.05821084534897756
878,-0.21719760742439456,-0.3854586207735697,0.05166177530802824
879,-0.2144565739503799,-0.3842789621081414,0.04938711590959241
880,-0.21023994528687176,-0.3879541537767543,0.04408009202944108
881,-0.20444281589107982,-0.3880225524945231,0.03876283060698284
882,-0.2021225411258969,-0.3911647706844938,0.035108047915073784
883,-0.20189423547897833,-0.3903084980865415,0.03268468035761409
884,-0.20258148475546559,-0.3844988261616271,0.03678200660218237
885,-0.20313052782284405,-0.3811450932371908,0.04417541792743252
886,-0.20949049693902178,-0.38180781194876895,0.049058441983753545
887,-0.21442476691471835,-0.37875419628369755,0.05624261456490527
888,-0.21323718906994527,-0.38329075626564074,0.06028873285413332
889,-0.21109058431390423,-0.3840344755188876,0.06543401782150297
890,-0.21107477221535081,-0.36687904585347614,0.07061869357764164
891,-0.22754235782153334,-0.3226233953486386,0.06994154837312601
892,-0.2563797861875255,-0.2540511407218524,0.06203259389033327
893,-0.27718236068863983,-0.16729287534879203,0.054003684413073495
894,-0.27021866629840097,-0.07850937749854235,0.05028081719209912
895,-0.23173015221047633,-0.0010979740393027991,0.04721364643395197
896,-0.1757879753573126,0.05102975437648456,0.04239872996244701
897,-0.12222651986690528,0.08133028343108036,0.03697931540873662
898,-0.07654461403082427,0.09922842231802154,0.026979220503145662
899,-0.032242173307328016,0.10770434779937771,0.02008629191056608
900,0.010965948201385155,0.1035475792856692,0.013723232119632533
901,0.045869403068875415,0.08700829891214445,0.007595043679197337
902,-0.06653320125712756,-0.06396528345011887,0.0032520304767237667
903,0.07474087920227171,0.04258218891457259,-0.003301991433293431
904,0.07065213081334212,0.032530378660884096,-0.008052377451733943
905,0.05839805228373404,0.04772996604559215,-0.007373768494190361
906,0.04140478960038209,0.07513473422874276,-0.007994397169698096
907,0.0222423531358263,0.10146928169107235,-0.009600339396361143
908,0.009627714331279624,0.13206938904385088,-0.011635861215968286
909,0.02490500450334834,0.1672897966287779,-0.013422864094813849
910,0.06988066217627495,0.19518436978444542,-0.014982898221760904
911,0.13007590352635706,0.20987182569030777,-0.011988963786056876
912,0.18110025629645352,0.2130222072592945,-0.007855824672291633
913,0.20075653194137366,0.2258296223179863,-0.002705556428115356
914,0.18606625803516824,0.26208400977269214,0.0016792187341719408
915,0.15306951550025785,0.30379903661632557,0.006352862081469041
916,0.12416347967158793,0.333243357206868,0.01315290372544224
917,0.11136142651122581,0.348454362770856,0.017480909184628336
918,0.11738289971042237,0.35464993373332804,0.016133389950822453
919,0.14116240103210279,0.3489498570983133,0.010441734913596233
920,0.17534071554749392,0.33915065820260343,0.004672857247194789
921,0.20812871071393832,0.32926809504148397,-0.0013288768015650425
922,0.22455839173632985,0.3232254562480006,-0.0052095657434976
923,0.22366247433352066,0.3291059664893254,-0.010788085435753618
924,0.2112004636593984,0.3415563249971886,-0.017482797739581273
925,0.19749509178747482,0.3561752538841748,-0.019014988362182284
926,0.18759831146593245,0.365775439792303,-0.012625222502050665
927,0.18475371158301515,0.36800788693699077,-0.004957799571824747
928,0.19222385258798966,0.36700061230845876,0.002881346690781296
929,0.20607208981432,0.3607328795362604,0.009433050924045193
930,0.21656826256540712,0.35327210420372607,0.014347786211518585
931,0.2207522243800417,0.3528909013275036,0.019667868737885928
932,0.21678742745773352,0.35677146772010065,0.02049442988735954
933,0.20978302772051394,0.3598142342908439,0.016370200331457672
934,0.20341212393120117,0.3658656227271373,0.010492735976964915
935,0.1984396269414711,0.36871016547355606,0.006120161874111142
936,0.19789529508190656,0.37214311087902247,0.0017718319783933756
937,0.20038000003381143,0.3739568960147844,-0.0012906380602669973
938,0.2012289198722977,0.3749858495935836,-0.0018192474912201153
939,0.2026855016290945,0.37483450078224,-0.00033331046031157864
940,0.2043446016273215,0.37784659144119237,0.006500591543017585
941,0.20523070237442248,0.3794927598824834,0.01112963775024983
942,0.2042438823520834,0.3823314654315171,0.013353824751376779
943,0.20541066841725655,0.3796142130727457,0.018219445917660528
944,0.2033668616630231,0.3761214906475466,0.023427145100967717
945,0.1982689994509408,0.37703722673223605,0.02150519305044207
946,0.19049556113810898,0.3729921526142689,0.018773773534269105
947,0.19206281373392545,0.37081263324335,0.014246835383900543
948,0.1873926568187627,0.3686656825855563,0.008413465910813376
949,0.18520329450945733,0.3698686813693645,0.0012176537435330155
950,0.19261509030450455,0.3702646367845458,-0.005034249902962887
951,0.20172915009017114,0.3720094919447871,-0.009101143858461358
952,0.20985765914926657,0.3745930053815178,-0.00763625644480643
953,0.21188739602026543,0.3799412107964108,-0.006427243853559597
954,0.20759336124307182,0.3837034145980992,0.0012473397447960357
955,0.2076400443819199,0.38845372057084,0.009153726372366583
956,0.20760408452318063,0.38831807399911095,0.01710380896322982
957,0.2015293309280085,0.3864356884302831,0.02594697849576764
958,0.19831568520139736,0.3859733793500368,0.03298500331332266
959,0.20200147979684793,0.3887437237285164,0.028734944592021416
960,0.2122248239538912,0.390873485503537,0.02311810450453287
961,0.21314142896282173,0.38939573645537584,0.018453508929984448
962,0.21793851960554655,0.3922049860506497,0.01769027259148592
963,0.22085564242121997,0.39479574820219276,0.013944117889953844
964,0.2187592179394056,0.40105084824436094,0.013710627498224862
965,0.219470479459536,0.4023567340781325,0.013848335503446005
966,0.21739261132513316,0.4033035679368686,0.018161267631656784
967,0.21082596674137777,0.4017757277214898,0.02102351293281144
968,0.20751655037902927,0.4028761992788685,0.024628790989704615
969,0.204230725105544,0.40223455884307807,0.027750938520930708
970,0.2068476359000636,0.3991084427923165,0.022512436476077317
971,0.21389526863534405,0.39432226957025585,0.010857257774358278
972,0.21637225764402812,0.3986646247193225,-0.0015031342640849151
973,0.21534471491343626,0.399021747401746,-0.011914877851123325
974,0.2149872680030146,0.4052232124303294,-0.020254784338270524
975,0.21543271767566952,0.4125521184374598,-0.032485796325491076
976,0.21910477903320152,0.416076278505616,-0.04431604166056775
977,0.22242775670338405,0.4233743409937521,-0.043331385961489624
978,0.2238661954167121,0.4296700797967566,-0.028076731361678445
979,0.22618119724281255,0.43073625608810234,-0.012240487207169633
980,0.22904496552053655,0.4353028837528876,0.0017715492252024876
981,0.22631977707633108,0.4402916486820538,0.014392657502723172
982,0.22650135915311295,0.4427011837864423,0.02699911978929298
983,0.2289410981774796,0.44150703784845796,0.04361915623584159
984,0.23979026148378363,0.43033717787232295,0.05957906629925479
985,0.2476504372857507,0.42448150289632963,0.0483095364960757
986,0.24341720169246212,0.42969929859594114,0.03300384676649369
987,0.237148637107915,0.43013983662972965,0.01913482658563145
988,0.23488097566801058,0.4331883966288829,0.008261924768138206
989,0.23278031645060993,0.4372841798515404,0.0016933185049267819
990,0.23663735037410444,0.4410647307719018,-0.011757206712802388
991,0.24115124581550607,0.4415087044826267,-0.02587057009879944
992,0.24154325783121516,0.4423683856037511,-0.01924162924218007
993,0.23697367082807047,0.443062633165974,-0.013109822642874847
994,0.23265671652789716,0.4496655956732216,-0.00418706236272872
995,0.22567291743166926,0.4518562641080122,0.006663033571924101
996,0.22620203876192868,0.4498574851281518,0.013292204517780548
997,0.23066800834340048,0.44662344031090756,0.022575484475928328
998,0.23843655931172367,0.4403803984960728,0.022528283156043168
999,0.2432336567303331,0.4411720160372096,0.012558884523025008
1000,0.2461649019168779,0.44623282065200887,0.00200511203700569
1001,0.24401199069764412,0.4490757856361841,-0.0073180194786433665
1002,0.2427172231429095,0.45140624938216833,-0.01838777338885339
1003,0.24302206092825024,0.45138178983488914,-0.028520518447833324
1004,0.24375139297993811,0.4499110155540904,-0.0361986040051514
1005,0.24537473653147465,0.4546192613565003,-0.03770273659796827
1006,0.24275540126459447,0.45436442969709,-0.029775991591078826
1007,0.2398726839372372,0.4493570164895187,-0.019464663886687786
1008,0.23861783823146182,0.45073660881150757,-0.010087991251158692
1009,0.23318741942005788,0.4544909943762248,-0.004590468712718997
1010,0.23158811777236557,0.4567527485412687,0.004452482154952829
1011,0.2355304717192935,0.4543468100191134,0.015162658395475306
1012,0.23830255647476156,0.45073705423490895,0.022598082788331204
1013,0.24075664047937417,0.44969345543756084,0.014353927999514992
1014,0.2399974334682835,0.45072024980520353,0.0045270427237050995
1015,0.23718843779030435,0.4503050014865597,-0.0037978241688334836
1016,0.2364945253390398,0.4530146324670879,-0.011745292509770472
1017,0.23447969389642367,0.45499649400963876,-0.020827025754038917
1018,0.23392720347031065,0.454151749206399,-0.02919039846662793
1019,0.2357925043962056,0.4547679322828165,-0.027968428897169214
1020,0.23597321245127342,0.45216165869186337,-0.016901000318109545
1021,0.2332185227998307,0.45098791595987636,-0.005698839965093055
1022,0.23195242631029667,0.44855766542219255,0.004409803912594582
1023,0.23226158621817897,0.44212293121956,0.016326494395414004
1024,0.23366090201967518,0.4405225950134651,0.02562106275381294
1025,0.23364628326711134,0.4428741648043694,0.03557765926629897
1026,0.22905622254686744,0.44387475706953033,0.027762323939521945
1027,0.2265816660041617,0.4475025545739561,0.0164088087382976
1028,0.23301694044803495,0.44991063571328405,0.00610458900126981
1029,0.23807407292464347,0.4504827740522657,-0.0013961515421584622
1030,0.244108927284705,0.4511540670975485,-0.0129012429407565
1031,0.23318260945507022,0.45700200304043265,-0.026395104289614474
1032,0.2332877068713648,0.45434660877349103,-0.03692065633656845
1033,0.24207819382649157,0.4509050213475179,-0.025841109644045637
1034,0.2394796534620401,0.4560285465475629,-0.01321767550605216
1035,0.2298203886060516,0.45723800531606024,-0.0019406711142521994
1036,0.22788962886765618,0.45669613490343397,0.007875149749671987
1037,0.22743247720988718,0.4564939195673275,0.019826965968845423
1038,0.23070548878347477,0.4548415096927844,0.03258297935686118
1039,0.2321220793492924,0.45260039824166653,0.03373374135449117
1040,0.2393975871469607,0.4527297135785769,0.022244459579875288
1041,0.2372299990219595,0.44649158019091467,0.01037092599449304
1042,0.23749066551705852,0.44889908544442847,-0.0012149866590489833
1043,0.23765703302828575,0.44491602842753575,-0.012182103621756717
1044,0.23888862412290485,0.4443272019765067,-0.02169385215957112
1045,0.2345164141501201,0.4470435430520208,-0.030304304203495013
1046,0.2310428430383079,0.44934611815235337,-0.01988155696012256
1047,0.22624199580183674,0.4490396677665353,-0.007749822215612272
1048,0.22891920017218276,0.45262914608759464,0.005650507586689757
1049,0.23022074048332933,0.45311579567263127,0.019407855153179998
1050,0.2341144579401448,0.4527649766831747,0.03339913795620173
1051,0.240146474759245,0.44610105513188403,0.045910165242842534
1052,0.24480386758058412,0.4461055219149799,0.0542338391803298
1053,0.24113497267707856,0.4420891305548492,0.043952246906090224
1054,0.23826732435864434,0.4341534909440675,0.034276695395442064
1055,0.23659706000971226,0.4370203466263314,0.025001182090449547
1056,0.23478009461948068,0.4351791134640333,0.015824733873839585
1057,0.235755789813924,0.43471012621858673,0.004389720733429366
1058,0.23757412743339396,0.4402861678660257,-0.008593674927817582
1059,0.2336851628327596,0.43649167678174333,-0.010240478530083114
1060,0.23459013092702852,0.44089092225779747,0.0007479010132565266
1061,0.23321302473213734,0.4429779048217388,0.014591352706855451
1062,0.22916220025723325,0.4431347384358336,0.028179001350106182
1063,0.22992343790268344,0.44298501666797063,0.040479359159368816
1064,0.23243593463549997,0.44302416096548086,0.05404750378251813
1065,0.2303612776617966,0.43618436743362565,0.06758409402660204
1066,0.23266673812320957,0.43580616550116574,0.06787645696838251
1067,0.23178192861524355,0.4358432069214716,0.0644827686285635
1068,0.23260126611003443,0.43920914313277776,0.05957708161511187
1069,0.23484898935633125,0.43363719885372587,0.05015536455394877
1070,0.22335600239011763,0.4253818035364062,0.043698474527523366
1071,0.17336697654997055,0.4210829366299297,0.03340170213791397
1072,0.09263637736109251,0.41971913592098326,0.02671870657511384
1073,-0.011091541991591774,-0.3967353342062149,0.02897347780563428
1074,-0.058173394979709754,0.35530072017678005,0.020229138086155285
1075,-0.11192742686518325,0.2934111930942815,0.02144799487288835
1076,-0.14275965058397178,0.22134010594973746,0.03162763347975871
1077,-0.14998568824718478,0.15646467247288318,0.04002199411586574
1078,-0.14758200543413838,0.1085019138199419,0.04434068000190386
1079,-0.13368596396735152,0.0706280147219387,0.045755113294973795
1080,-0.11408290725000149,0.03768786377420267,0.04380487523528236
1081,-0.09031524725886733,0.007882584763962995,0.03383900871825774
1082,-0.06656785884930373,-0.017114219361128877,0.021282855391636848
1083,-0.042524251125722876,-0.0314284476851268,0.008782828142782311
1084,-0.022416668348278126,-0.0384792779296895,-0.0036223684580257084
1085,-0.0073229324219303196,-0.03900706073643274,-0.014532722971617663
1086,-0.011229170859049994,-0.04717975369645367,-0.024060843965389548
1087,-0.03711271348098565,-0.06136772848694047,-0.028277781777315075
1088,-0.0781041503981562,-0.07321648615744339,-0.029374236742445752
1089,-0.12054798647130201,-0.08960142169878099,-0.025538591859199294
1090,-0.1495432543241004,-0.12365661773702188,-0.012169322854869494
1091,-0.15755811514910273,-0.1814539212813415,0.0010935242943774432
1092,-0.14382199272511845,-0.25194637877274856,0.009153158346853351
1093,-0.12018786847566346,-0.30803135763876127,0.013988311128804626
1094,-0.10993189630339513,-0.3418190230769978,0.025666530609261724
1095,-0.12194591149557293,-0.35746878205296256,0.035264912642857485
1096,-0.1512197725030816,-0.3607629354304812,0.0325284675126428
1097,-0.18639574461920022,-0.3618916422143936,0.02031316920086995
1098,-0.21239958000144532,-0.3603502591288473,0.009812838256127901
1099,-0.222617772138853,-0.3617934888561883,0.004757082336390079
1100,-0.21727293405838516,-0.37580976805936245,0.0050644261701348154
1101,-0.20124863628066322,-0.3899325440974029,-0.0016982306505558178
1102,-0.1887464356738759,-0.40178443738212943,-0.008938645516475743
1103,-0.18472364673737987,-0.4083676118685674,0.0025162988833210536
1104,-0.1843113871107915,-0.4086603642517234,0.016891812231254043
1105,-0.19582361501824525,-0.40702057433803035,0.03111264817558846
1106,-0.20834860810733602,-0.408570879926622,0.04141563608554293
1107,-0.21431961875578007,-0.4004957164625606,0.047773256360145774
1108,-0.21949705115498752,-0.40126413580542497,0.05828514328439685
1109,-0.2176948288655995,-0.4036428853486106,0.06811352867257515
1110,-0.2132473801747192,-0.40456483007520644,0.05535956979482904
1111,-0.21298714348398046,-0.4113116175301139,0.04107351627965436
1112,-0.2093529685495275,-0.41819329077255524,0.029435710800635125
1113,-0.2138250877737087,-0.4216313170378767,0.022216146752640102
1114,-0.22145557196540572,-0.42531156100817635,0.011963276730530478
1115,-0.2271793212104731,-0.4228303846006816,0.002326300174006356
1116,-0.23146132746905168,-0.42015855273123676,0.004413862051332593
1117,-0.23460809737717495,-0.42268382681777417,0.019850472245553148
1118,-0.23239033898467612,-0.42067101754024827,0.035614201346839076
1119,-0.23376634135645197,-0.42133327584573577,0.04778994019393642
1120,-0.22795242774352764,-0.41560319682750324,0.05596305467910706
1121,-0.2240399249328851,-0.4178530202716477,0.06769872155454633
1122,-0.22104132295386397,-0.41619939107656495,0.07963386125771132
1123,-0.22176376745225385,-0.4175765067223654,0.08078595016090928
1124,-0.22204517735120965,-0.4171959151487895,0.06944424499027245
1125,-0.22359107133165693,-0.42133707645105506,0.05753641331557781
1126,-0.22172866844633649,-0.4239334642364785,0.04950224717617743
1127,-0.2227858503399383,-0.4294673474167416,0.04334747816928243
1128,-0.220287985142127,-0.43125324662417236,0.03620287790608888
1129,-0.22361067513492405,-0.4358285444126941,0.029312295518711493
1130,-0.22908358236795462,-0.43635931265591865,0.03144471517488106
1131,-0.23696864518344346,-0.43610806193678353,0.04242332330697135
1132,-0.23844524284381066,-0.4329589620100273,0.05201602090314929
1133,-0.23734560987786696,-0.4317011365261796,0.059427256475099055
1134,-0.23536951374789336,-0.4305436594492915,0.06761477270745984
1135,-0.23486868478217762,-0.43000840223809245,0.07626680847389408
1136,-0.22806009311858555,-0.4273294772624064,0.08379657091970547
1137,-0.224057744890796,-0.42636533127067705,0.0818837990193017
1138,-0.22226629812947227,-0.4287610345224865,0.0754392681174828
1139,-0.22392733529208875,-0.42901380095701125,0.06884865809711121
1140,-0.2236552881081098,-0.4279182927415001,0.06346674053297166
1141,-0.22685166982974725,-0.4290566357209437,0.059803679610399785
1142,-0.23031261958293997,-0.4248609638821067,0.059630040395760794
1143,-0.23462495294559613,-0.4255642480227746,0.06041375219231328
1144,-0.23510825310261912,-0.4278200798238662,0.06148300740515318
1145,-0.23621728256262775,-0.4267369173019903,0.06789248812799517
1146,-0.23536401886979877,-0.4292469818535094,0.07259039744700108
1147,-0.23760940916295226,-0.42774196574953394,0.07634091475607864
1148,-0.2377899090813162,-0.4240394490375434,0.08218964536279112
1149,-0.23540635777257224,-0.4246528260878767,0.08314309170293066
1150,-0.23451538279313586,-0.42715872728140414,0.08082518824437082
1151,-0.2344122794106662,-0.42348488929527606,0.07845241853934734
1152,-0.2322893767541953,-0.4196705001742041,0.07747969704952812
1153,-0.230882113880996,-0.4193817225880226,0.07616677481995181
1154,-0.2278017407382633,-0.4253997611202042,0.07288858115782328
1155,-0.22792168818460418,-0.431426305613665,0.06993769340436684
1156,-0.22829616815110404,-0.4345040514486889,0.06836753126766106
1157,-0.22629434746369081,-0.43363038292308576,0.06815572664689855
1158,-0.22514021439139892,-0.43522052599357997,0.06745652366546041
1159,-0.22748787996438027,-0.4338495001451886,0.0674915489781689
1160,-0.22730070681286624,-0.4330314237232236,0.06933039072155492
1161,-0.2266669397053418,-0.428375191474481,0.07154882214045516
1162,-0.22645923760201717,-0.42284385050301665,0.07588266935614674
