frame,x_sp_ma,z_sp_ma,x_sp_lp,z_sp_lp,x_sift_ma,z_sift_ma,x_sift_lp,z_sift_lp
43,1.282860102572783,3.562408871596515,1.193345229180964,3.6904286240812167,9.466147223620863,0.6944249971990331,-0.9080463638808921,3.987306413038448
44,1.343613632875004,3.5549090583716043,1.2509377974094122,3.7077687844383953,9.360393097291386,0.7348770122836874,-0.9241625555840762,4.002700291050098
45,1.4049702464065574,3.5451430601127463,1.3096976099865705,3.72090650146719,9.32104253505338,0.7909022176193602,-0.9076105263345975,4.042922995816634
46,1.4654799581623068,3.537212287529678,1.36898576166323,3.7309080704690034,9.332613060681068,0.8493538499300108,-0.9200198186307789,4.10081499938049
47,1.5254930624105172,3.5349088652966962,1.427862432792456,3.7434348362550076,9.411034818660438,0.9222059008489379,-0.898253701793133,4.172921882598602
48,1.5867151182463097,3.539324942180472,1.4857173469848028,3.7623201311225323,9.533640337526936,1.0042954646307678,-0.8013447202293942,4.251772292991597
49,1.6436564413392196,3.5689671705381016,1.537773859086558,3.8100204617646978,9.653143830433404,1.0794721314776676,-0.7206586280887578,4.335654002570693
50,1.6962572864358842,3.624393878582484,1.5865858194324522,3.8836305125116732,9.798591812851493,1.1613875880213254,-0.6381513843434068,4.4037593530209715
51,1.7449198648213298,3.7068861875319508,1.6333885826317256,3.9777009702554396,9.888358985125498,1.2487981021252679,-0.5825682953741365,4.458123502229587
52,1.789056885282178,3.8084712465350035,1.6775277493787562,4.079048118922393,9.982002543028344,1.3167437438693304,-0.5032608753536059,4.502413478438887
53,1.8283779796215214,3.9343638859653174,1.7182257061218718,4.193380099237598,10.160129115211634,1.3704163124682047,-0.34758950134809374,4.54337634120334
54,1.8656914917786878,4.080113599793226,1.7593806212563585,4.317403934190475,10.394011458248352,1.401983421227481,-0.1129395393190912,4.5710005989338685
55,1.904021588654553,4.226815209741703,1.8045368624757694,4.426925401157087,10.696071659738395,1.4182504637833924,0.24980304007229245,4.592903257818635
56,1.9474680921710357,4.352859840080735,1.8538527054873497,4.518421558761031,11.076762643681377,1.4043448369969047,0.6536405961754431,4.589384920758533
57,1.9925435658844004,4.454960826712278,1.902634299819804,4.593467599547058,11.450143799426748,1.3745134133643417,0.9842586090231424,4.565072792368354
58,2.0361072215457128,4.527406220257418,1.947306235122922,4.647253415249024,11.83769425181477,1.3299120577066144,1.2589074406642702,4.5247040959889615
59,2.0703376129513695,4.575210895344035,1.9766168175342305,4.6817326124376395,12.199122313153756,1.2724336179554854,1.4762136203303664,4.475239554647819
60,2.1006200331219094,4.5932204578339375,1.9997381052449903,4.700362185467062,12.489094484725179,1.1960346798654315,1.6412930648712674,4.414587846162667
61,2.125318119303209,4.578925324982323,2.019041365540381,4.702927982002061,12.702625315739061,1.1106678838213273,1.7760592632491223,4.348681984327267
62,2.1413208791207197,4.555702366418191,2.034658744212665,4.702762891108035,12.791138508933836,1.0188232694576644,1.8848343047170026,4.2863812402403845
63,2.1487899520068647,4.523543067373001,2.0483831446325933,4.693995046765956,12.799554793039206,0.9432861867470653,1.9732485142635712,4.238351765581426
64,2.156812906016699,4.48863665287393,2.0694576895449655,4.684982075245026,12.802805316308268,0.8839769134896354,2.044288236727205,4.2011711578053434
65,2.1705144206022133,4.458786165160247,2.1000426081021946,4.67876691075099,12.754972943408733,0.8405693514142246,2.040573826350318,4.1726696435355635
66,2.1973328824234173,4.437630151099687,2.136374399024129,4.677359481633846,12.739197999308386,0.8123512298493744,2.0796902536579758,4.154049734324902
67,2.2338927954319465,4.427137918335746,2.1786918890118927,4.682259480788023,12.708365817452703,0.7963884544411262,2.081141498673688,4.135285103322322
68,2.2795044809255134,4.431008679798551,2.2260167305598357,4.693865447902292,12.674159305053228,0.7964038809883917,2.0795675597337273,4.125491731553638
69,2.334071755179366,4.4425582159504735,2.276640611287283,4.711692446609958,12.671967013038062,0.8064669337426688,2.1246769479773335,4.121857529808148
70,2.3973406532822583,4.465942166104546,2.33055495019829,4.733869164720146,12.687140731651636,0.815823432045415,2.186473840968751,4.119775738657187
71,2.4618813924288494,4.497330323674638,2.38575870590864,4.76089864150641,12.718025191043143,0.8271426317695676,2.2580729905760144,4.122171075932755
72,2.526254501570704,4.533744518171795,2.4432731724524688,4.790486658924855,12.771715835048637,0.8416771110117925,2.28677707277278,4.129789749361586
73,2.5901881381058898,4.57496849420847,2.5004646927525616,4.824433109806564,12.797860735385948,0.8561294250072733,2.313214971614957,4.139959515400029
74,2.6525388899611855,4.618909774297228,2.5570853321133313,4.8614009167237535,12.678731263185627,0.8785034863247758,2.101133490452947,4.1553918303336435
75,2.713554725874469,4.664537287939245,2.614005132042726,4.9009405067051635,12.573162565169332,0.9001855021834323,1.947700622977303,4.171872066848893
76,2.773134330050558,4.710536748648036,2.670375577432038,4.941722199947159,12.37823256114523,0.9231033480126423,1.7461434488840941,4.1910460550589566
77,2.829330043942313,4.757849851763726,2.7241745966545525,4.984125607990739,12.133831355366206,0.9519852003817623,1.5412101811286734,4.215576329347355
78,2.883807234941578,4.805348793859106,2.77719155019586,5.027768689541305,11.919850194578496,0.9831102321145109,1.4419487727505738,4.242443209437955
79,2.93608501049455,4.853988646155528,2.829648377902453,5.07207686602577,11.654673218675656,1.0155009823258063,1.2629138325383327,4.271333954926246
80,2.9889490849061255,4.900718906977806,2.8836108428946634,5.115145158415034,11.388781131789484,1.0525305290497748,1.1219122587875139,4.305035851490152
81,3.042356230021824,4.945418021724232,2.9382399309167395,5.156386509344149,11.272943344097763,1.093777049738841,0.9859555966884732,4.34504690447775
82,3.095534682481451,4.980954807475871,2.993559490859001,5.186886892453581,11.166372742133698,1.1359977483623007,0.905642474285272,4.383000089897442
83,3.1524795887305297,5.0094943299047925,3.0536615509160447,5.210402000157809,11.206449454220914,1.1820476772448987,0.9686383055069542,4.424374512084881
84,3.2114630199000516,5.030683870711137,3.1133535957805996,5.228744568907621,11.262596751681373,1.2290952865860807,0.9976413282581903,4.4680864164714915
85,3.2724133181463086,5.043932701704106,3.1740784361011958,5.242145096733778,11.320153827834424,1.2718027425115532,1.0873225189056257,4.504401372609701
86,3.3376187969489783,5.049771500995896,3.238348576666762,5.25169396407627,11.557954397919012,1.3147509993317996,1.3123715391280155,4.540987078610594
87,3.406234764839061,5.049817380662805,3.3064147815935225,5.258900367094652,11.742845325809235,1.3471154622515735,1.419661763567846,4.565928054458809
88,3.4761167045490824,5.04997819930112,3.3737367591071816,5.271228589365971,11.92366579501149,1.3722201519951978,1.4783683703153845,4.588485923616489
89,3.5445826727475995,5.054471899294293,3.4384080191718254,5.285344157584793,12.07354677656462,1.4005385181974892,1.5088037877313076,4.617781042251659
90,3.610763130382968,5.0631193139711845,3.502178915676766,5.301247967370158,12.178163380403776,1.4231913280727322,1.5976177957639703,4.6438765214088376
91,3.676039883942931,5.080708361116121,3.5635176463979152,5.3260207213368735,12.350080911700767,1.4375072549201982,1.7415394029445281,4.663672431602603
92,3.7410217994656074,5.106446135418434,3.625425380157041,5.356043297183693,12.476782609615935,1.443941723327419,1.8601697769472019,4.669999802145959
93,3.8035466437001455,5.140272560786046,3.686925958344751,5.390115464502739,12.49312621056357,1.456225267485777,1.9540141117004075,4.690714156700315
94,3.8637256856848565,5.181590757545706,3.749344323060439,5.427493194914548,12.547705067393144,1.468975561500655,2.0090756997305173,4.703490408074604
95,3.9250660102905597,5.2222790748076475,3.813910494728189,5.46308072676005,12.597130911424648,1.4699140489198779,2.0190953346085427,4.699834264189161
96,3.989164417734307,5.2653084830815065,3.880322708088789,5.49907673033708,12.674767602690105,1.4594939082878375,2.0500925031912662,4.692299202787674
97,4.053966524344555,5.311348328369944,3.9465327161285977,5.536757772995599,12.627707914226592,1.4535868988364367,1.9648842375982682,4.695229139226637
98,4.12207331221421,5.354173796264941,4.0142464696877465,5.574283897556679,12.550092472706158,1.450794998948287,1.9272316182953961,4.700921724533265
99,4.189931004087623,5.394304358888342,4.081151329114674,5.610915017456393,12.446746678147377,1.4566952642171482,1.8641112241854947,4.708084942637021
100,4.258630620237033,5.432465367291588,4.147522024043362,5.647346962001463,12.326223514051161,1.45139408286305,1.7880392748317668,4.71368279083138
101,4.3292166246160475,5.468507207577867,4.216633499001262,5.683739310060676,12.266729332220056,1.4506256316753472,1.7932472621455695,4.720818772928311
102,4.401340765941232,5.50489611245506,4.288780287176965,5.719057110622264,12.272437645565065,1.467220686760756,1.8545120986215267,4.736924769256099
103,4.472782105958053,5.540808701815055,4.360435108338208,5.754240506879079,12.313441346476893,1.4874886524036528,1.9755502046524422,4.750429486393537
104,4.5451878278885225,5.575779472788344,4.431959001679117,5.789850808629172,12.438412616043882,1.5020285174170995,2.079603877502284,4.7620459989187305
105,4.616635840189813,5.6114956543592776,4.502359683591887,5.826618652638991,12.569283588067325,1.5101722361845158,2.2024006279763366,4.765755259552987
106,4.686973173635934,5.64829886015775,4.570256887284079,5.8643785917800555,12.723634277818586,1.5308719673923434,2.300534676365735,4.788951652420781
107,4.757665082578857,5.6908090846622,4.637779470362232,5.909639383433722,12.918557543380881,1.5591878244709836,2.409639645657533,4.8179964444833
108,4.822443395878932,5.736306764220977,4.699432046946821,5.957221950433526,13.078806316794276,1.5935419723094633,2.5148658784133127,4.852357609738024
109,4.882467667960798,5.783723142736766,4.759067756708223,6.00425914554316,13.270969561924574,1.6145843449886117,2.7010220493734227,4.871633215322092
110,4.939475569513723,5.831635241906842,4.816732987717327,6.049565457745892,13.391282787530395,1.6318333654635118,2.821535650537674,4.882361277085431
111,4.99507387061952,5.880503358625737,4.874548602891782,6.094386129362127,13.479378679042393,1.650001489127012,2.8792766230430615,4.892977684721831
112,5.049475631553172,5.930650313612246,4.932592178242538,6.140454375383723,13.474992303444754,1.6756484805281522,2.8359621832593866,4.906403511153446
113,5.1028797837007245,5.981240443934638,4.9893611258054,6.1863756826302,13.436682715524174,1.6957374686927484,2.7539398609267094,4.929643327541926
114,5.154923985319,6.027699506061166,5.045820583200473,6.2322162934534076,13.344492705566235,1.7039544902359036,2.6430818166359087,4.941996550392776
115,5.209389697462331,6.0734601610567305,5.102032933303913,6.279277962758229,13.230257017364139,1.7100600225331684,2.541863937920241,4.96012177787594
116,5.261148258810087,6.131933155389718,5.153799461886117,6.343916260693729,13.007782039668083,1.725495883106818,2.4116538048654625,4.979511289750301
117,5.313312911445419,6.203724227944705,5.205528881795892,6.421813642008175,12.881787647278843,1.7591677297955277,2.4124482189133065,5.015836716062983
118,5.364976274612524,6.285701232527644,5.257773072428803,6.506735488790804,12.756938123804536,1.8060874814812524,2.377892290711781,5.065332339816552
119,5.4156435371554155,6.372084659181048,5.310116874515877,6.591286652555607,12.692723418228228,1.8584392673447854,2.3448970127813022,5.117596193723981
120,5.468472729696831,6.461258580645559,5.365409531239076,6.6719469540067315,12.654922409994887,1.9132836071727632,2.3080270917845613,5.175419270722807
121,5.5231204144555885,6.550575569594464,5.423244900421398,6.745788167349513,12.688464974337725,1.9840257105778503,2.333126684697255,5.23768972619475
122,5.579952900710754,6.635128646696558,5.483403356618518,6.808403370166811,12.658245435261078,2.059350455430311,2.251799491567772,5.3021003322870275
123,5.642326699335015,6.709474019198896,5.546268128636678,6.87138867979452,12.595402432135298,2.137367622145587,2.091731325845577,5.3624288950064996
124,5.708860333183169,6.76454614772717,5.612885648018652,6.92126496726719,12.48559650963382,2.204539242687109,2.0028149093889325,5.416382170482895
125,5.777964140245768,6.805572410255538,5.680200142212043,6.963385406184735,12.279078959290844,2.2613330855406057,1.7612151917969194,5.465089740699627
126,5.848460888486594,6.8384532445289254,5.746586584064784,7.002578827332711,12.027137326336712,2.3148020913894856,1.499311382065965,5.5121139053396
127,5.918881599715621,6.86893937000195,5.813188519485447,7.043658822174916,11.742194806624939,2.3586000555802134,1.2325428952104573,5.552354128286252
128,5.989441532340943,6.894414230142178,5.8802345153769675,7.07881951515704,11.428073287695042,2.3965929477531427,1.0331131367986348,5.5924180867138995
129,6.057800212930266,6.928715555525189,5.9447872457902315,7.122862854724693,11.213380740789503,2.4252413209107817,0.9107259980582326,5.6260153333595175
130,6.122621365826999,6.966371760838668,6.006223299112227,7.175788309662684,11.026634870665603,2.4585034896287428,0.7571283162252589,5.668242572892245
131,6.1841308625658025,7.0179103490168675,6.067103636105219,7.237005362474261,10.798464284025687,2.4894078697344884,0.6148005888881889,5.704358654159389
132,6.242731647970781,7.080750984041258,6.125649861942223,7.303949336045144,10.72280771433451,2.518264746168903,0.5446109075771571,5.735912158946065
133,6.302234161287536,7.151143917452141,6.1860008838192275,7.373419310810247,10.735526253328441,2.538918533497514,0.5447474760159526,5.757517535844606
134,6.360264686048037,7.227049081536316,6.245925289533508,7.446562590759379,10.8658465826909,2.5680176066831937,0.6514190450335882,5.789396006613624
135,6.41894188841185,7.313886908903429,6.30846763128767,7.522644514855735,10.983236854101822,2.5990488646015955,0.7328384807160544,5.8254355979904755
136,6.480225425719061,7.400593049582718,6.373270270043355,7.599401517881527,11.117601810820133,2.6282249684982286,0.8585530662646247,5.853328450323973
137,6.545742932104989,7.475280802846462,6.44053751258099,7.66131873207011,11.199262963566191,2.6459549910761457,0.8293416066365304,5.874839871688369
138,6.6105300465334365,7.536677193534537,6.5055048899992,7.711628673735301,11.246972032992957,2.660082875614459,0.7388441725147458,5.8895494279691505
139,6.6775103780277645,7.586929593971561,6.570137164854178,7.753981813646902,11.24181019842309,2.6780101555008375,0.6366268575813471,5.909149308668729
140,6.743022088980884,7.627348543060466,6.63334774737836,7.790065791274404,11.138608477826283,2.7030573540000566,0.47382938303512,5.931184889941817
141,6.810365599676161,7.656310547044026,6.698094816908294,7.820450398319482,10.943492593016142,2.7148760244153722,0.3215946945095617,5.944884741449378
142,6.877090602313684,7.674199251129808,6.7636718192526635,7.846838987132755,10.827101394548693,2.728673689890802,0.30595246177256086,5.9691576111779225
143,6.941673105852669,7.682230338109254,6.828045914555724,7.870081386871333,10.781071110287273,2.7524463237416295,0.45201541659258926,6.001632390699077
144,6.999173908959303,7.699378379456708,6.884642878840714,7.901657046916127,10.866138201496492,2.7753982401299346,0.6231281299905175,6.025538573103031
145,7.056107180700386,7.728087626736137,6.94036306519606,7.944086945961125,11.076583691934392,2.8057916511428322,0.8681468737585742,6.052575765126119
146,7.111388821764486,7.766456280541268,6.995402934034341,7.99367999849044,11.310566521270708,2.8360607463240086,1.067559603712105,6.081934057504167
147,7.163192429555563,7.811803534686844,7.046103674236286,8.045339974334395,11.608604490334876,2.8580135918609795,1.2359112385936573,6.10015248984627
148,7.21327465233779,7.865183258670732,7.098421800121763,8.099462496786803,11.915825989138867,2.889841289284992,1.3625181112774125,6.124670033298231
149,7.262681294504052,7.92665905898737,7.153032999987016,8.156017354672795,12.187688669119252,2.931598688926847,1.5186643023718798,6.171399441625681
150,7.3122132066045085,7.994967914194277,7.209079746991091,8.213151083927407,12.315694947557239,2.975597236619476,1.6019633195476901,6.2251378181625014
151,7.366387322138332,8.050276230441265,7.265415608344611,8.253614710700251,12.418660317123148,3.035727053505981,1.687627288497398,6.288584411170089
152,7.418779760373893,8.089610678699172,7.318165248468514,8.2805972387066,12.384937820688338,3.0982711832036696,1.6718108268138305,6.350507107625197
153,7.470818167033558,8.114434609659327,7.370455645450915,8.297603361417128,12.141319569632177,3.162832333870456,1.3692830586549707,6.410654478259399
154,7.526201621749649,8.127659007752268,7.423708171973027,8.307003205635729,11.78941880931122,3.24282156052632,0.9845381287303722,6.475174455214697
155,7.581439792325463,8.128369291338078,7.478009840815529,8.309947761215755,11.774449296903498,3.323630574087907,1.1407601536281051,6.537944693405921
156,7.640064065788396,8.11655364477019,7.53862520816355,8.307725863987692,11.553643419684853,3.3928723546845996,1.031801828508881,6.598820363886037
157,7.700881452520287,8.093175104912625,7.602697415812524,8.301758674671374,11.444957592581066,3.48663073728793,1.0601782155810189,6.698342579380337
158,7.762640280173274,8.085776341637263,7.666648054347467,8.314232201318744,11.34077634313387,3.563459570716851,1.109161769707582,6.77453821998227
159,7.827591559132441,8.097110399950957,7.730099592857484,8.344967575186809,11.259730561894077,3.6629602522388662,1.0956534181396689,6.878586414569594
160,7.892120374525669,8.127124618402497,7.790329979681604,8.39113233949746,11.380265840130498,3.768377288202965,1.0769984041536613,6.9806716267434865
161,7.954432543710955,8.17282392594903,7.846957253539931,8.445841992650065,11.57321521829719,3.88660794408984,1.0208563750768405,7.096860762380525
162,8.015643888921874,8.232633646796925,7.9023873008513,8.504764162559917,11.410529473759253,4.0153073092774125,0.9422206732068297,7.21556104170617
163,8.073870740292255,8.303092303640438,7.9596835947777596,8.562230509187117,11.251688700626739,4.151455157785092,0.650634023918335,7.331558355284953
164,8.1311007753079,8.389139339915289,8.019809210150191,8.625945402370375,11.008295988247003,4.269320107927523,0.41435408307094446,7.449775225056411
165,8.188435328803536,8.47386472553248,8.080378636783802,8.69213010089605,10.816861126574393,4.405165894425589,0.3244397482252156,7.565575337035604
166,8.246766438554761,8.54042089269864,8.142724211266986,8.740437262695556,10.757867361757482,4.503595399913919,0.3853867439591565,7.649167169942555
167,8.307624451514405,8.587581296327112,8.205547321144804,8.773459269752921,10.798751692000737,4.584683209051926,0.5661439772764784,7.7105069346527335
168,8.370984635915358,8.61599591182028,8.267883028540764,8.791524010505992,10.79334149079115,4.633208051835279,0.6046022160798319,7.748739183709667
169,8.434131098334252,8.630127145278463,8.327381223431239,8.801023376541021,10.819114159458945,4.655139588827028,0.6454048927039917,7.767665973180845
170,8.496141364845638,8.63324968642643,8.38650393681375,8.803587853599062,11.059836427989401,4.65847166165678,0.7503120895836457,7.777867247918639
171,8.556848614134582,8.620086349563712,8.446487384374677,8.800646508968416,11.21287557052335,4.637100858761674,0.7090236205672937,7.776983559980017
172,8.619791515751707,8.592391685759846,8.509728870416971,8.793249775195687,11.282228452089184,4.603831528290207,0.6567322275244215,7.7809745454343675
173,8.681389587179831,8.577601926237746,8.572478839618425,8.80062776016961,11.271820329715693,4.584699750964908,0.636665665801746,7.7947133652669836
174,8.73974771723957,8.578094869337258,8.631089547355122,8.822302209436765,11.149325310505686,4.576855039087557,0.5956903975826539,7.815972611144821
175,8.793163778539144,8.596602811998338,8.683198834879466,8.856527986167443,11.021185379418457,4.5800718749348155,0.44889825526431093,7.837664882469918
176,8.841146691225068,8.628635078760226,8.72664627511784,8.897841457624246,10.746331300283806,4.599007771457508,0.1358356569542037,7.865259267534663
177,8.880911791904769,8.67421017756559,8.761601369857765,8.944852465483342,10.416600540826906,4.624918369798188,-0.11911906529693556,7.892224405553509
178,8.911988083090003,8.733564816846302,8.790255125915037,8.996627985094866,10.17503961180967,4.656454480792465,-0.3243695954673652,7.9125379624583445
179,8.931142448914215,8.806225579738614,8.811364766125806,9.05184344537326,9.945449753320407,4.678873155345553,-0.49140509103577346,7.920815851757115
180,8.936940409548178,8.862458152706264,8.821904339555319,9.086186195622917,9.694516471824313,4.686390660514492,-0.6329168221143936,7.917096259308445
181,8.931679914738313,8.89997855879121,8.823264578853449,9.10328662367664,9.45651358538203,4.679236269206769,-0.7531835320928378,7.90386160698843
182,8.92386945381427,8.917482510527142,8.82600353906709,9.10583014734795,9.301156467173179,4.66072455515953,-0.8477047522918575,7.882058507919922
183,8.923638268068368,8.91778952397126,8.840609193637478,9.097763457575013,9.316401105607973,4.626064771733841,-0.8804215295797502,7.8522769215470305
184,8.930639357516675,8.900899599123566,8.862616242454795,9.081208597046679,9.324669871504819,4.580519744420268,-0.920870325719002,7.818106835497224
185,8.938790417581243,8.866949083436644,8.88237430402168,9.057956581502575,9.3262232619155,4.528751257432976,-0.962921946938757,7.78057667324908
186,8.94875109028688,8.815460146799555,8.899018946676051,9.02906364378078,9.310024583073355,4.474884622676521,-1.0252111955605283,7.740008386914857
187,8.966656537275954,8.778511437008548,8.917084279279209,9.016202367944643,9.239570530115683,4.437988144142464,-1.1585001400511843,7.720796009569093
188,8.992502510264584,8.758849567382065,8.935590285551141,9.019768598113515,9.202631628378152,4.4095099805008395,-1.22538050533966,7.706949797479551
189,9.018701292676486,8.757138728341948,8.952598978901593,9.036558477949326,8.98689617712496,4.397269884925564,-1.5275075260625859,7.707338014641655
190,9.038122033234623,8.772346013663507,8.969061739097189,9.063621871322244,8.754219659993833,4.400943439827679,-1.749844907367253,7.717641089537064
191,9.054539605483233,8.804054878121296,8.988353733084798,9.09828302909478,8.455087417484862,4.419124783466934,-2.0351618040935646,7.735856882067792
192,9.073412888904029,8.852962074893812,9.009422903547488,9.139837523314737,8.104213287869847,4.455183971136676,-2.3446204030089204,7.764996603863524
193,9.092934302798026,8.91854922460203,9.027941621258284,9.186506800210665,7.8387402519395355,4.511584326792135,-2.5021026560759427,7.806659244946664
194,9.108968909454843,8.986196484046738,9.04267773442842,9.236887360655242,7.606483961085522,4.564499606311635,-2.665241092485733,7.848223201633397
195,9.125881000954855,9.049043524847932,9.059748843934408,9.284326753747763,7.314621843289267,4.623463369298202,-2.8394492090286554,7.891465933623746
196,9.147479387587346,9.106038298138255,9.082221612676491,9.328072510610404,7.244716099536588,4.684527969298984,-2.917608615481647,7.940467646025619
197,9.173503814411273,9.157475014237738,9.109248924416164,9.369003728593428,7.137276603897278,4.743560122340029,-3.0128135994539837,7.986960346858232
198,9.201671523953916,9.204828349570672,9.13991805645503,9.40881389639296,7.105736638579537,4.794561136248577,-3.090285372702321,8.022577378549165
