frame,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
101,0.07264905177245015,-0.4405385587088618,0.036553177806255124,0.07059604488646705,-0.43945300590861847,0.036201887813248464,-0.3203417890042055,0.30763488920384596,-0.007642074852390423,-0.3197888726192208,0.4272375372437182,0.029297431451143347
102,0.07204099090708929,-0.4406788583808531,0.037083657948802515,0.0716075487329271,-0.4372497419425952,0.035364945578726895,-0.2665757979695519,0.2343841064525684,0.024036276878581248,-0.17268232266737035,0.24006414660892206,0.03897025853965049
103,0.07126792562383995,-0.44164856927106877,0.03688384598858358,0.07109945022277876,-0.43694973369777174,0.035623918835217656,-0.30244082649846804,0.16785885951183763,0.021658147650300757,-0.1662628815964143,0.09807553879591685,0.013041676338007568
104,0.06961609096781939,-0.44024545518723607,0.03815392934826405,0.06979129686905594,-0.4389479236783597,0.03906341877540724,-0.18367858286993505,0.1727537978381877,0.005932104243816445,-0.09642422837870623,0.09960301661343132,0.013925894271843323
105,0.0698016556307027,-0.43938445588542663,0.04157802881225036,0.06909651086437102,-0.44000679224802064,0.04337643664214275,-0.1006443437184199,0.3505790417061344,0.01621395406944083,-0.08374812734861023,0.2584649976358507,0.014633268618911928
106,0.06865215891659779,-0.44246055877781,0.04278105399586728,0.06735061861209177,-0.44320536443250924,0.043363094807692064,-0.06577443609428645,0.24970484982356145,0.02649580389506521,-0.08562229002586653,0.18184525366913437,0.015199168096566813
107,0.06677008803448452,-0.44721285237968356,0.0475683586930688,0.06476793038199727,-0.4461456569057473,0.048724664794471934,0.03175508127835118,0.07726979120699709,-0.027197458196418525,-0.06293397053021237,-0.09854102592235922,-0.049324862865803086
108,0.06270774462838431,-0.4479924222601511,0.05043864129781115,0.06152500725226735,-0.45025075331010594,0.05047231218080268,-0.0565854391070929,-0.19807265615757946,-0.041086786651005285,-0.20151594873587073,-0.09141407430581591,-0.04337263675032813
109,0.057594836366153125,-0.45275165775545173,0.05189536096148042,0.057192647058443666,-0.4525508695572059,0.04882069260190726,0.005408655695798134,-0.20957284014559407,-0.07135462456535781,0.008727749163357168,-0.19095740021392568,-0.06154076910162023
110,0.053325833864308524,-0.45378611881222736,0.05184141077327515,0.05359092538060958,-0.45063888126894625,0.04631298619027457,0.15857385388375303,-0.13062541011817458,-0.06922224299770337,0.19329645333130457,-0.13621529662397408,-0.06438181158029281
111,0.05207019007406222,-0.45558583525871615,0.05007182848354473,0.05402657568897576,-0.45241884476038347,0.045137257453830175,0.19338889143216959,-0.21018200533717962,-0.08253777835515616,0.23996429213125206,-0.19920888502908846,-0.06665464556323088
112,0.05079745289324704,-0.45459061963551217,0.048591582198151385,0.05470290186716562,-0.4493902272411541,0.04616316278533042,0.2693646283296079,-0.29312858709988504,-0.09585331371260894,0.2917287207157701,-0.0967097381459528,-0.06847291274958132
113,0.04941970371126814,-0.45590952825741254,0.04843508031478513,0.05390688255955698,-0.4525585844976765,0.04537337308552944,0.06730761840020803,0.104965030650261,-0.10916884907006172,-0.06812062547552211,0.4550365298938961,-0.06992752649866169
114,0.048877525493218256,-0.4595076766548162,0.04444126167831858,0.0532538920346996,-0.4586656407142463,0.044741541325688666,0.11197861385563347,0.2876826588782286,-0.08446885355548603,0.013606754747658815,0.3758166745766048,-0.08284622482157997
