timestamp,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
25.843308,0.020718,0.008811,0.012415,0.021763,0.008816,0.015706,-0.007439,0.008540,0.040576,-0.003047,0.005472,0.039723
25.897715,0.019354,0.008794,0.008589,0.018168,0.005153,0.011600,-0.008898,0.008036,0.038352,-0.006483,0.006366,0.038038
25.952122,0.022717,0.000023,-0.002683,0.021092,-0.005173,-0.002461,-0.010117,0.009572,0.030599,-0.003090,0.004311,0.027245
26.006529,0.020503,-0.000368,-0.003314,0.020962,-0.002799,0.001186,-0.005929,0.007089,0.034634,0.000566,0.001486,0.033005
26.060936,0.017814,0.009659,-0.003774,0.009494,0.014400,-0.000015,0.000110,0.001098,0.031758,0.004294,-0.000689,0.027937
26.115343,0.013386,0.001904,-0.003767,0.011243,0.007739,-0.000322,-0.015435,0.003188,0.028882,-0.018250,0.005108,0.023883
26.169750,0.007628,0.002226,0.001670,0.007628,0.010390,0.003404,-0.018910,0.005039,0.021494,-0.020024,0.011226,0.020639
26.224157,0.005786,0.002317,-0.004476,0.007794,0.004355,0.003620,-0.007851,0.002199,0.012041,-0.004832,0.001894,0.014487
26.278564,0.013145,0.002666,-0.001533,0.017295,0.002073,0.006051,-0.002697,0.000847,0.010563,-0.000695,0.001612,0.015779
26.332971,0.009600,0.010565,0.007494,0.015430,0.003421,0.005738,-0.001782,0.000487,0.016547,0.002822,0.000003,0.017816
26.387378,0.006026,0.016458,0.005881,0.011429,0.012326,0.005487,-0.004023,0.004264,0.016419,0.002158,0.003327,0.025282
26.441785,0.015205,0.005053,0.011111,0.014719,0.010534,0.010747,0.000256,0.004937,0.013683,0.011558,0.001726,0.017928
26.496192,0.014484,0.008896,0.014252,0.014413,0.010026,0.012686,0.019569,-0.001873,0.009715,0.014599,-0.002495,0.010321
26.550598,0.014542,0.007778,0.019332,0.010245,0.010655,0.020922,0.026348,-0.008052,0.012489,0.015746,-0.003506,0.013673
26.605005,0.015588,0.012468,0.026386,0.011352,0.011133,0.027510,0.019715,-0.002779,0.017922,0.014498,-0.002509,0.016520
26.659412,0.009636,0.013120,0.029739,0.011808,0.008408,0.029857,0.017708,-0.000837,0.024133,0.011958,0.000808,0.026100
26.713819,0.007757,0.013238,0.029115,0.008410,0.008654,0.023909,0.007474,0.005674,0.036049,-0.001382,0.008476,0.042756
26.768226,0.009935,0.004215,0.030846,0.008863,0.003880,0.022448,0.010107,0.001407,0.029169,0.002481,0.004132,0.035603
26.822633,0.010693,0.003025,0.023400,0.013726,0.002111,0.013891,0.005372,0.003117,0.038533,0.005187,0.004764,0.039294
26.877040,0.009323,0.004604,0.026190,0.011702,0.005498,0.019108,-0.003061,0.008526,0.049711,-0.002304,0.007507,0.043063
26.931447,0.007125,0.004418,0.022072,0.004999,0.006773,0.020294,-0.005671,0.010105,0.054147,-0.001430,0.006707,0.046078
26.985854,0.001543,0.004047,0.021546,-0.000659,0.007507,0.026271,-0.003747,0.007739,0.047140,0.003450,0.002349,0.032634
27.040261,-0.003688,0.009880,0.019516,-0.005125,0.013674,0.026024,-0.009106,0.010193,0.052390,-0.004382,0.008130,0.046340
27.094668,-0.001336,0.015185,0.026769,-0.001843,0.020294,0.030996,-0.002646,0.004761,0.037641,-0.005411,0.006729,0.038300
27.149075,0.000176,0.017995,0.031566,0.002777,0.017125,0.034833,-0.005431,0.006747,0.036794,-0.004641,0.005514,0.030851
27.203482,-0.011906,0.021254,0.040559,-0.008058,0.017270,0.036390,-0.009660,0.006236,0.036796,-0.006431,0.005154,0.035497
27.257889,-0.010211,0.020388,0.042017,-0.003351,0.016414,0.039148,-0.006282,0.007669,0.029367,-0.006870,0.009826,0.029624
27.312296,-0.006466,0.021048,0.044278,-0.001802,0.016429,0.039492,-0.003341,0.004802,0.021666,-0.000965,0.004549,0.024546
27.366703,-0.000692,0.021313,0.042948,0.001984,0.015603,0.039767,-0.007375,0.007549,0.025563,-0.001825,0.004468,0.020864
27.421110,0.002742,0.014461,0.040315,0.001798,0.010557,0.033136,-0.002885,0.004131,0.015507,-0.002316,0.005040,0.022845
27.475517,0.001806,0.013286,0.038376,0.002385,0.016155,0.033970,-0.001945,0.006377,0.023096,-0.002443,0.007401,0.030128
27.529924,0.000581,0.015612,0.034584,0.004444,0.017070,0.031904,0.001619,0.004496,0.024368,0.002724,0.003418,0.026095
27.584331,0.001178,0.021904,0.038813,-0.005888,0.026035,0.039967,0.002608,0.006021,0.026224,0.000845,0.005613,0.034290
27.638738,-0.000753,0.019051,0.036722,-0.004319,0.019432,0.039082,0.004211,0.001505,0.026877,0.001195,0.003870,0.029574
27.693145,0.001294,0.017043,0.027547,0.000289,0.016033,0.026595,0.002213,0.003802,0.029324,0.002690,0.003000,0.027931
27.747552,0.003435,0.016594,0.028964,0.006654,0.014658,0.031433,0.002073,0.003349,0.031367,0.000903,0.002596,0.026432
27.801959,0.007830,0.023190,0.038097,0.011687,0.019036,0.039255,-0.001927,0.002566,0.028912,-0.005734,0.002445,0.023862
27.856366,0.007738,0.019221,0.037735,0.010167,0.017381,0.038358,-0.001861,0.000400,0.021358,-0.005084,0.002292,0.020367
27.910773,0.011829,0.012247,0.034230,0.016398,0.008288,0.030508,-0.007056,0.003128,0.024305,-0.006663,0.003150,0.022412
27.965180,0.022422,0.003371,0.027916,0.018505,0.006582,0.030009,-0.005108,0.000880,0.017592,-0.003936,0.002251,0.021944
28.019587,0.025822,0.009746,0.024788,0.019956,0.012795,0.026738,-0.010741,0.008226,0.018929,-0.010517,0.011466,0.021570
28.073993,0.022388,0.007790,0.029925,0.014901,0.007985,0.023910,-0.014882,0.011878,0.018746,-0.012476,0.014188,0.021271
28.128400,0.015135,0.008966,0.024620,0.008189,0.009865,0.021859,-0.014250,0.010969,0.016183,-0.010345,0.010275,0.017516
28.182807,0.015161,0.005919,0.018776,0.012952,0.010936,0.023414,-0.004942,0.008571,0.015636,-0.001701,0.005230,0.015964
28.237214,0.013691,0.003775,0.015215,0.009121,0.007900,0.020700,-0.003982,0.010065,0.023994,-0.000515,0.006613,0.025750
28.291621,0.008807,0.011017,0.017293,0.008724,0.010842,0.019291,-0.002524,0.011941,0.028506,-0.000966,0.009233,0.033035
28.346028,0.007486,0.010755,0.020307,0.010516,0.008257,0.025255,-0.008284,0.016566,0.038019,-0.007443,0.013592,0.043761
28.400435,0.002707,0.004232,0.017074,0.006875,0.005004,0.018408,-0.006461,0.014662,0.051305,-0.010769,0.017874,0.057623
28.454842,0.003979,0.006604,0.012320,0.006216,0.005073,0.010591,-0.009054,0.017352,0.057708,-0.016309,0.023080,0.059078
28.509249,0.001145,0.007639,0.024056,-0.002726,0.008984,0.027633,-0.010447,0.020301,0.067695,-0.015361,0.021517,0.061744
28.563656,0.001367,0.005609,0.022928,0.004531,0.007390,0.026455,-0.013488,0.022479,0.071648,-0.009970,0.017272,0.056880
28.618063,0.004221,0.001967,0.023957,0.006379,-0.000036,0.024573,-0.013704,0.021912,0.072967,-0.007434,0.015453,0.060330
28.672470,0.002496,0.002355,0.027697,0.004115,0.005036,0.027624,-0.004480,0.011507,0.074676,0.006412,0.001738,0.063091
28.726877,0.002544,0.001116,0.019837,0.006896,0.001878,0.020919,0.003736,0.004844,0.062610,0.009962,-0.001731,0.050914
28.781284,0.001488,0.001179,0.025478,0.002501,-0.000011,0.022836,0.009435,-0.002198,0.045890,0.011133,-0.004244,0.039937
28.835691,0.001248,0.001733,0.028934,0.002380,0.001836,0.018972,0.021035,-0.009529,0.042512,0.017453,-0.004877,0.040200
28.890098,0.005395,0.000585,0.016172,0.000012,0.004788,0.016471,0.016672,-0.005223,0.046495,0.005540,0.005179,0.052218
28.944505,-0.001879,0.001114,0.013989,-0.003463,0.004773,0.014470,0.009548,-0.000327,0.057072,-0.003222,0.011057,0.064067
28.998912,-0.003211,0.007987,0.014707,-0.001881,0.007493,0.015990,0.008818,0.000097,0.052538,-0.003058,0.011075,0.059733
29.053319,0.002379,0.007763,0.012169,0.005334,0.010746,0.017205,0.012657,-0.003831,0.037700,0.015288,-0.007264,0.041839
29.107726,-0.013202,0.026636,0.013937,-0.013943,0.032869,0.015058,0.009177,-0.004545,0.028469,0.012191,-0.009934,0.020990
29.162133,-0.014598,0.031437,0.020904,-0.016124,0.031502,0.027901,0.005264,0.000374,0.038991,0.007437,-0.003920,0.030727
29.216540,-0.012675,0.029801,0.020027,-0.009828,0.024757,0.021796,-0.004116,0.004139,0.041766,0.001364,0.000654,0.036717
29.270947,-0.009070,0.030388,0.031774,-0.004707,0.023946,0.035176,0.003953,-0.003333,0.028875,0.003966,-0.000857,0.031384
29.325354,-0.003701,0.031069,0.033133,0.000278,0.021052,0.031337,0.011265,-0.009556,0.012572,0.005756,-0.002484,0.024576
29.379761,-0.007992,0.031974,0.038295,-0.004896,0.021783,0.036710,0.017841,-0.012814,0.005004,0.013330,-0.004319,0.017545
29.434168,-0.014356,0.031757,0.038309,-0.005987,0.021876,0.033802,0.006456,-0.000059,0.014043,0.012460,-0.001723,0.020744
29.488575,0.002824,0.012331,0.038449,0.001052,0.014575,0.028530,0.000253,0.001099,0.024395,0.001245,-0.003879,0.018606
29.542982,0.006942,0.012579,0.030291,0.001637,0.017215,0.027258,-0.005822,0.006044,0.014061,-0.009825,0.007847,0.014353
29.597388,0.002286,0.016594,0.032041,-0.002137,0.018947,0.023732,-0.002882,0.002221,0.001851,-0.008329,0.004715,0.006523
29.651795,0.003015,0.011543,0.028395,0.002466,0.012228,0.031620,-0.007870,0.008348,-0.001097,-0.010773,0.010970,0.003103
29.706202,-0.003569,0.011077,0.032587,-0.003202,0.011024,0.034362,-0.025849,0.020149,0.017305,-0.031205,0.023499,0.027713
29.760609,0.002796,0.006862,0.022685,0.001233,0.007860,0.025266,-0.026006,0.021313,0.036838,-0.016459,0.018097,0.047401
29.815016,0.002058,0.001806,0.023961,-0.002118,0.003659,0.026433,-0.028900,0.020153,0.050069,-0.015423,0.014586,0.063152
29.869423,-0.002100,0.010717,0.034347,-0.001674,0.012477,0.037176,-0.022870,0.023054,0.052664,-0.012619,0.013229,0.056165
29.923830,-0.002834,0.005141,0.036300,-0.001572,0.007730,0.036909,-0.049485,0.027732,0.057074,-0.058178,0.028083,0.050575
29.978237,0.004790,0.002396,0.043519,0.005970,0.007517,0.041559,-0.047213,0.028418,0.063049,-0.043831,0.021864,0.043865
30.032644,0.002142,0.004035,0.032692,0.005245,0.005377,0.030724,-0.041535,0.022974,0.063671,-0.031224,0.017068,0.033848
30.087051,0.005530,0.003732,0.032486,0.003764,0.005121,0.033356,-0.029344,0.014428,0.048081,-0.030498,0.016413,0.030483
30.141458,0.009440,0.002670,0.037279,0.012279,0.001650,0.031172,-0.035791,0.015826,0.034675,-0.024920,0.014386,0.030849
30.195865,0.011479,0.010915,0.037956,0.009574,0.010234,0.032106,-0.044868,0.026289,0.021270,-0.034900,0.026265,0.031142
30.250272,0.013082,0.004026,0.027115,0.009924,0.008092,0.026536,-0.042983,0.024116,0.015993,-0.025561,0.019529,0.023170
30.304679,0.010336,0.010189,0.028076,0.003862,0.012850,0.029743,-0.005797,0.007135,0.000404,-0.016471,0.009351,0.002354
30.359086,0.007817,0.005635,0.017615,0.006790,0.005238,0.021181,-0.020106,0.010441,0.013757,-0.030498,0.011506,0.023982
30.413493,0.011578,0.007806,0.026320,0.011166,0.006593,0.026608,-0.011968,0.007062,0.012099,-0.009164,0.004052,0.015621
30.467900,0.012861,0.007875,0.028512,0.010298,0.006190,0.033132,-0.004576,0.007573,0.019746,-0.002502,0.006715,0.026607
30.522307,0.005751,0.017522,0.031033,0.007551,0.016011,0.034523,-0.005638,0.009740,0.024271,-0.004010,0.009662,0.034083
30.576714,0.002478,0.012508,0.033668,0.001210,0.014704,0.038475,0.001933,0.002861,0.029516,-0.007573,0.012854,0.041074
30.631121,0.000472,0.015296,0.041558,0.000424,0.015571,0.042677,0.002753,0.004490,0.040624,-0.002551,0.011082,0.046666
30.685528,0.000026,0.014753,0.042613,-0.004362,0.018072,0.044133,0.000593,0.010231,0.059208,-0.001086,0.010630,0.047168
30.739935,-0.004842,0.016093,0.052234,-0.006605,0.011292,0.046163,0.018726,-0.001773,0.052564,0.007195,-0.004276,0.050532
30.794342,-0.007434,0.015292,0.052469,-0.003179,0.010315,0.046922,0.009875,0.007197,0.062135,0.008599,0.003984,0.050261
30.848749,-0.009856,0.015765,0.048350,-0.004568,0.009830,0.043617,0.006094,0.007628,0.062452,0.006415,0.007265,0.054762
30.903156,-0.005682,0.008922,0.048324,0.001503,0.009342,0.042875,0.005383,0.008671,0.068891,0.002128,0.011561,0.065622
30.957563,-0.006692,0.012293,0.046242,-0.005043,0.014089,0.042241,0.010237,0.008525,0.071775,0.004134,0.014169,0.070342
31.011970,-0.009195,0.012694,0.042087,-0.008083,0.015639,0.039873,0.005918,0.011370,0.071268,0.000767,0.016117,0.069370
31.066376,-0.005586,0.009928,0.041908,-0.006115,0.014255,0.041640,0.007083,0.010003,0.076989,0.003199,0.012745,0.073341
31.120783,-0.003458,0.011395,0.040086,-0.005027,0.010293,0.041618,0.002530,0.021223,0.075883,0.004250,0.013124,0.069922
31.175190,-0.004641,0.014717,0.038882,-0.003573,0.014166,0.041600,0.001383,0.015306,0.069866,0.004637,0.009619,0.057349
31.229597,0.000885,0.015560,0.041498,0.002852,0.014091,0.043022,0.001800,0.011556,0.057789,0.003830,0.006524,0.043525
31.284004,-0.000188,0.017741,0.041279,0.005937,0.015805,0.042092,0.004495,0.009498,0.050427,0.003832,0.008087,0.046326
31.338411,0.008312,0.015979,0.039583,0.010405,0.016791,0.039240,0.011970,0.004733,0.032267,0.015962,0.004718,0.029481
31.392818,0.009855,0.015400,0.039159,0.006435,0.016992,0.036878,0.016385,0.000153,0.024466,0.016410,0.002144,0.025759
31.447225,0.009747,0.012111,0.032660,0.005349,0.010732,0.030145,0.015202,-0.001689,0.010775,0.014057,-0.001011,0.019285
31.501632,0.007691,0.013189,0.031784,0.001264,0.008983,0.031197,0.008711,-0.002856,-0.000224,0.003849,0.000485,0.011279
31.556039,0.002146,0.013785,0.030372,-0.006303,0.013953,0.031287,0.009115,-0.002709,-0.002662,0.004882,-0.000287,0.007022
31.610446,-0.003179,0.010864,0.027562,-0.006787,0.009831,0.030837,0.008803,-0.001488,-0.002409,0.003590,0.000308,0.003617
31.664853,-0.003478,0.008844,0.025908,-0.002192,0.009569,0.030029,0.012582,-0.004456,-0.009268,0.008931,-0.001040,0.004797
31.719260,-0.009716,0.012674,0.026081,-0.004832,0.017164,0.029831,-0.002412,0.004842,-0.004798,-0.000951,0.010433,0.002515
31.773667,-0.011575,0.016602,0.026683,-0.008358,0.022790,0.030194,-0.006286,0.007301,-0.003775,-0.002544,0.010158,0.005619
31.828074,-0.014107,0.023524,0.030745,-0.010030,0.025062,0.030484,-0.004615,0.008075,-0.001753,0.001234,0.006484,0.006004
31.882481,-0.007799,0.028272,0.029356,-0.002207,0.027093,0.029524,-0.007236,0.013727,0.003787,-0.010079,0.014394,0.008410
31.936888,-0.002234,0.028821,0.023257,-0.001289,0.029210,0.021409,-0.010557,0.016773,0.007793,-0.010911,0.015105,0.010335
31.991295,-0.002008,0.031112,0.027078,-0.002459,0.025245,0.028284,-0.000713,0.019406,0.018183,0.004737,0.016307,0.020814
32.045702,-0.004856,0.032894,0.030107,-0.002716,0.024394,0.032227,-0.006409,0.019984,0.014516,0.001875,0.012569,0.013421
32.100109,-0.003439,0.032799,0.038995,-0.003268,0.028892,0.044034,-0.007907,0.022600,0.041071,-0.008693,0.024983,0.046591
32.154516,0.003346,0.027225,0.041331,0.002393,0.024369,0.044827,-0.003375,0.017605,0.034828,-0.002393,0.014805,0.032140
32.208923,0.000984,0.027042,0.043495,-0.004738,0.026068,0.045220,-0.001991,0.018734,0.036465,0.003293,0.011783,0.029512
32.263330,-0.007537,0.024787,0.046440,-0.009902,0.024740,0.045435,0.010227,0.013851,0.045971,0.008673,0.011797,0.040525
32.317737,-0.003364,0.016614,0.054875,-0.001602,0.015886,0.045947,0.015365,0.008036,0.042420,0.011285,0.004885,0.031056
32.372144,-0.010085,0.016260,0.053675,-0.012120,0.014090,0.046235,0.001191,0.009800,0.039757,0.002650,0.010602,0.033661
32.426551,-0.019561,0.022037,0.053503,-0.023711,0.023558,0.046346,0.005893,0.011148,0.046485,0.006787,0.009892,0.033119
32.480958,-0.012983,0.015936,0.047150,-0.010855,0.019682,0.046436,0.013764,0.001414,0.023074,0.006257,0.009213,0.029574
32.535365,-0.025914,0.021076,0.060125,-0.021780,0.024197,0.064913,0.052076,-0.007682,0.031163,0.063203,-0.010546,0.029850
32.589771,-0.017421,0.024696,0.070505,-0.012186,0.030999,0.075820,0.047102,-0.000793,0.030647,0.048806,0.001148,0.026959
32.644178,-0.020564,0.022190,0.080955,-0.020261,0.025176,0.084545,0.046775,-0.002646,0.021622,0.044626,0.000694,0.025848
32.698585,-0.022474,0.024531,0.091162,-0.012563,0.019512,0.091525,0.047373,-0.002114,0.025654,0.040885,-0.003253,0.024959
32.752992,-0.007123,0.018235,0.082923,0.000602,0.008177,0.071163,0.057287,-0.007083,0.023858,0.040209,-0.002865,0.026269
32.807399,-0.008512,0.022078,0.080007,-0.015477,0.024208,0.062206,0.053291,-0.008824,0.017085,0.031240,-0.003319,0.017722
32.861806,-0.016378,0.024647,0.082296,-0.015280,0.023798,0.062328,0.013934,0.012295,0.017943,-0.029281,0.028212,0.018458
32.916213,-0.002070,0.015866,0.066023,-0.005290,0.015196,0.054845,-0.046924,0.035180,0.030745,-0.050428,0.036692,0.038880
32.970620,-0.019244,0.018251,0.052518,-0.023036,0.027137,0.048858,-0.052493,0.028454,0.021296,-0.049896,0.029522,0.020954
33.025027,-0.010800,0.027877,0.052106,-0.017120,0.035562,0.062399,-0.068210,0.035811,0.030470,-0.056340,0.033692,0.033888
33.079434,-0.010720,0.030701,0.035281,-0.009939,0.031776,0.050253,-0.072386,0.041174,0.032405,-0.045733,0.030655,0.034100
33.133841,-0.024950,0.043989,0.049398,-0.017220,0.036591,0.057909,-0.081322,0.046322,0.043870,-0.041596,0.031468,0.049633
33.188248,-0.021572,0.039789,0.055453,-0.025005,0.041059,0.060081,-0.081780,0.047942,0.047878,-0.034846,0.026416,0.042025
33.242655,-0.017673,0.043504,0.065809,-0.017445,0.042480,0.075125,-0.057075,0.035737,0.059957,-0.047561,0.034911,0.054811
33.297062,-0.020410,0.046294,0.065803,-0.010853,0.034048,0.065075,-0.039262,0.025702,0.045233,-0.040115,0.028003,0.047348
33.351469,-0.009389,0.040637,0.066966,-0.012057,0.034298,0.058670,-0.041646,0.036205,0.057475,-0.044983,0.037275,0.044868
33.405876,-0.012466,0.035330,0.058789,-0.012644,0.033861,0.058801,-0.036713,0.037492,0.055013,-0.045504,0.041697,0.049572
33.460283,-0.018083,0.036467,0.064386,-0.014222,0.032007,0.055210,-0.040789,0.038102,0.056670,-0.042770,0.037913,0.048967
33.514690,-0.011818,0.030759,0.059535,-0.011877,0.028785,0.055083,-0.058265,0.048236,0.066297,-0.063691,0.051461,0.075004
33.569097,-0.007165,0.021964,0.059263,-0.014215,0.022501,0.057439,-0.058433,0.048223,0.071152,-0.052758,0.042394,0.069119
33.623504,-0.006506,0.016194,0.044447,-0.007891,0.019556,0.052270,-0.046037,0.039951,0.060878,-0.044537,0.036112,0.062102
33.677911,-0.010415,0.020883,0.048690,-0.008683,0.022273,0.052731,-0.084896,0.062925,0.065028,-0.092098,0.061128,0.058990
33.732318,-0.008617,0.020874,0.048751,-0.007803,0.024865,0.048880,-0.098830,0.066314,0.066684,-0.106076,0.068518,0.056501
33.786725,-0.014579,0.018978,0.051901,-0.017587,0.023661,0.055380,-0.113092,0.077045,0.056774,-0.114346,0.081716,0.045005
33.841132,-0.020982,0.021301,0.058589,-0.027142,0.027099,0.061836,-0.111206,0.076778,0.056064,-0.095203,0.069553,0.044318
33.895539,-0.020642,0.021963,0.062419,-0.021737,0.025786,0.065746,-0.088545,0.060877,0.032795,-0.073912,0.054512,0.038709
33.949946,-0.021114,0.028990,0.062098,-0.022763,0.029939,0.065519,-0.087256,0.060002,0.026284,-0.059130,0.043610,0.030967
34.004353,-0.022727,0.031632,0.059346,-0.016987,0.029206,0.054882,-0.088023,0.057891,0.025469,-0.050709,0.034130,0.030440
34.058760,-0.017947,0.028037,0.055016,-0.009268,0.024959,0.048758,-0.047668,0.034754,0.018877,-0.040538,0.027151,0.024432
34.113166,-0.021415,0.029524,0.053699,-0.013128,0.029095,0.043859,-0.040968,0.032252,0.014552,-0.055449,0.037833,0.022800
34.167573,-0.010187,0.023784,0.045539,-0.006127,0.019010,0.039940,-0.018769,0.014751,0.018726,-0.042765,0.032667,0.023888
34.221980,-0.004427,0.027579,0.046727,-0.009909,0.028691,0.051146,-0.022671,0.017123,0.016791,-0.043400,0.033634,0.024715
34.276387,0.006641,0.016429,0.038567,0.007544,0.011449,0.045770,-0.019583,0.012662,0.018501,-0.028148,0.019532,0.025420
34.330794,0.011485,0.013921,0.040279,0.007444,0.014959,0.051935,-0.026978,0.017018,0.024230,-0.032871,0.021725,0.028356
34.385201,0.013337,0.009319,0.049459,0.009771,0.010778,0.056867,-0.030433,0.022870,0.024216,-0.034540,0.024814,0.028333
34.439608,0.016092,0.007381,0.043504,0.015995,0.007505,0.042009,-0.031986,0.021108,0.028194,-0.029776,0.017231,0.028314
34.494015,0.017273,0.004372,0.049946,0.008737,0.010918,0.047478,-0.033101,0.024246,0.047086,-0.048400,0.034290,0.052355
34.548422,0.009722,0.015275,0.061138,0.000793,0.019734,0.058503,-0.060686,0.040860,0.048780,-0.075746,0.053092,0.049904
34.602829,0.010202,0.011175,0.057012,-0.003701,0.023529,0.060222,-0.068826,0.053453,0.056552,-0.081180,0.067604,0.056408
34.657236,0.002872,0.020362,0.054521,0.002249,0.020182,0.049542,-0.064159,0.052194,0.035238,-0.051838,0.044947,0.020935
34.711643,0.010954,0.013333,0.044257,0.014522,0.012104,0.040583,-0.080568,0.064548,0.065727,-0.074796,0.059351,0.067453
34.766050,0.004751,0.012080,0.038471,0.006749,0.006740,0.039686,-0.116573,0.090701,0.126794,-0.118487,0.091530,0.145104
34.820457,-0.007032,0.017751,0.052744,-0.002920,0.012214,0.048246,-0.117516,0.093832,0.166766,-0.098254,0.074987,0.177692
34.874864,-0.001687,0.013836,0.041766,0.001090,0.009204,0.037098,-0.105712,0.082976,0.154965,-0.086656,0.065296,0.155335
34.929271,-0.001627,0.017173,0.028083,-0.005241,0.023034,0.031043,-0.084454,0.073076,0.170370,-0.076591,0.064037,0.153855
34.983678,-0.003753,0.013206,0.026757,-0.011505,0.020616,0.036398,-0.074345,0.061619,0.170508,-0.067702,0.060320,0.139763
35.038085,-0.003612,0.011448,0.028824,-0.003796,0.015390,0.033376,-0.102905,0.078090,0.197466,-0.081039,0.062180,0.125359
35.092492,-0.012947,0.015967,0.034345,-0.003383,0.014597,0.035379,-0.087427,0.070324,0.170926,-0.076490,0.062265,0.113837
35.146899,-0.014267,0.027861,0.035387,-0.009423,0.025385,0.036982,-0.050493,0.042300,0.116818,-0.068133,0.054626,0.106460
35.201306,-0.006668,0.020831,0.024231,-0.005218,0.017289,0.030466,-0.050927,0.044791,0.086123,-0.058578,0.048953,0.103804
35.255713,0.002715,0.022324,0.024876,0.012387,0.015355,0.023776,-0.046549,0.043760,0.086595,-0.048787,0.043024,0.096885
35.310120,0.001582,0.017918,0.034917,0.002210,0.021786,0.034443,-0.042028,0.037180,0.074420,-0.039966,0.037008,0.090050
35.364527,0.010654,0.020325,0.034673,0.007157,0.022988,0.038777,-0.039526,0.034891,0.074314,-0.034900,0.035493,0.088570
35.418934,0.011887,0.020408,0.025856,0.012859,0.017404,0.022936,-0.018713,0.022104,0.072473,-0.025659,0.024416,0.081828
35.473341,0.007236,0.022325,0.033017,0.003430,0.018892,0.037052,-0.012600,0.016538,0.073069,-0.023627,0.024261,0.079846
35.527748,0.010266,0.019089,0.036380,0.000270,0.024291,0.043027,-0.015889,0.020470,0.071962,-0.030448,0.029728,0.077719
35.582155,0.015509,0.017801,0.045312,0.009876,0.014610,0.047807,-0.020315,0.023723,0.068925,-0.034627,0.033589,0.076559
35.636561,0.005556,0.018840,0.056230,0.010528,0.014666,0.052934,-0.017822,0.020541,0.064599,-0.026135,0.026277,0.069033
35.690968,0.009238,0.015561,0.053516,0.005877,0.016645,0.053971,-0.016639,0.022769,0.061193,-0.020188,0.026729,0.063000
35.745375,0.011517,0.009447,0.055062,0.013281,0.010316,0.056562,-0.019318,0.023696,0.060957,-0.022828,0.028569,0.066599
35.799782,0.009757,0.013294,0.064503,0.015294,0.012650,0.050382,-0.021632,0.029006,0.061489,-0.019241,0.026311,0.064996
35.854189,0.016940,0.011466,0.049874,0.015435,0.012531,0.038529,-0.023755,0.029713,0.063116,-0.021465,0.026767,0.068658
35.908596,0.022068,0.004666,0.043454,0.017053,0.009681,0.035220,-0.017007,0.024420,0.062519,-0.019272,0.024321,0.067933
35.963003,0.015990,0.007335,0.030848,0.014793,0.006658,0.023913,-0.011315,0.019349,0.057047,-0.017716,0.022165,0.061069
36.017410,0.005702,0.013207,0.019087,0.000059,0.016527,0.017353,-0.021009,0.025961,0.062712,-0.026179,0.026395,0.064572
36.071817,0.012802,0.011287,0.018029,0.007441,0.015445,0.024025,-0.021131,0.026458,0.066450,-0.020394,0.027520,0.064664
36.126224,0.014244,0.012758,0.005700,0.016551,0.011416,0.015345,-0.018255,0.020522,0.066105,-0.018967,0.020890,0.067448
36.180631,0.012732,0.007811,0.002282,0.015794,0.006603,0.012623,-0.017862,0.024320,0.067027,-0.015600,0.025485,0.066965
36.235038,0.008006,0.012897,0.003799,0.009218,0.014815,0.010446,-0.017340,0.021927,0.064793,-0.017821,0.022756,0.067106
36.289445,0.003622,0.022850,0.011804,0.005942,0.025443,0.023961,-0.021293,0.025531,0.071819,-0.021892,0.026158,0.076529
36.343852,-0.001396,0.031656,0.024163,-0.001121,0.031596,0.032208,-0.019342,0.023403,0.072627,-0.017081,0.020655,0.069075
36.398259,0.009052,0.022470,0.030239,0.001955,0.023616,0.032495,-0.018936,0.020744,0.070389,-0.025103,0.021465,0.067845
36.452666,0.001682,0.025840,0.034809,-0.001360,0.025834,0.042537,-0.058242,0.040610,0.070766,-0.074562,0.051388,0.067810
36.507073,-0.009674,0.028623,0.048723,-0.006389,0.023623,0.049634,-0.058943,0.037902,0.069207,-0.063282,0.036194,0.067782
36.561480,-0.014145,0.031807,0.054479,-0.008818,0.020826,0.048113,-0.064224,0.034850,0.067366,-0.058446,0.033455,0.064655
36.615887,-0.006713,0.023295,0.060235,-0.000066,0.014277,0.046897,-0.058537,0.030806,0.065149,-0.044136,0.023470,0.062154
36.670294,-0.002877,0.013448,0.054669,0.003886,0.011227,0.045329,-0.046978,0.023385,0.053213,-0.026761,0.016341,0.055857
36.724701,-0.003456,0.015745,0.050935,-0.003577,0.023438,0.044075,-0.044701,0.024536,0.050057,-0.017789,0.014413,0.048119
36.779108,-0.007018,0.019642,0.056267,-0.004997,0.022546,0.049453,-0.037851,0.023164,0.051916,-0.016078,0.014549,0.053683
36.833515,-0.004324,0.013789,0.047414,-0.003149,0.016784,0.043709,0.003659,-0.003045,0.044126,-0.009229,0.009164,0.045574
36.887922,-0.002424,0.012649,0.038717,-0.005161,0.014787,0.038396,0.008782,0.001730,0.041337,-0.003843,0.009099,0.046088
36.942329,0.009249,0.009796,0.035674,0.008507,0.009764,0.034863,0.021844,-0.004735,0.040999,0.007392,0.002728,0.046828
