timestamp,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
27.747420,0.012213,0.003327,0.010216,0.009811,0.002510,0.012030,-0.003760,0.003621,0.029119,-0.002697,0.002132,0.027496
27.808136,0.010289,0.000535,0.010823,0.007466,-0.000811,0.012258,-0.004679,0.002508,0.026622,-0.005223,0.000887,0.025405
27.868852,0.012301,-0.000792,0.011960,0.010224,0.000581,0.013356,-0.004877,0.003186,0.029909,-0.007351,0.004230,0.031422
27.929569,0.010457,0.000070,0.014416,0.006649,0.004342,0.016081,-0.001246,0.001425,0.031673,-0.000240,0.000377,0.030694
27.990285,0.006567,0.005164,0.017145,0.004361,0.006503,0.018644,0.001219,0.000858,0.031401,0.000981,-0.000004,0.030963
28.051002,0.001188,0.002132,0.018858,0.001703,0.004549,0.019948,-0.001766,0.002221,0.032164,-0.001898,0.001497,0.032336
28.111718,0.001237,-0.000580,0.021495,0.005089,-0.000735,0.021639,-0.003444,0.002836,0.034290,-0.006248,0.005894,0.034342
28.172435,-0.001220,0.003035,0.023906,-0.000958,0.003371,0.022708,-0.002041,0.004281,0.035768,-0.001018,0.005124,0.035040
28.233151,0.000151,0.003021,0.026082,0.000770,-0.000142,0.023847,-0.001853,0.005394,0.038557,-0.003618,0.004838,0.035344
28.293868,-0.002257,0.002382,0.026766,0.001497,0.000222,0.023584,0.001473,0.002701,0.035853,-0.001410,0.003619,0.035588
28.354584,-0.003067,-0.003775,0.026507,-0.001466,-0.004565,0.023900,0.007024,0.001929,0.037107,0.012284,-0.001191,0.035783
28.415301,0.001766,-0.005395,0.025598,0.004635,-0.002891,0.023627,0.002292,0.001109,0.035072,0.004375,-0.002407,0.032185
28.476017,0.001813,-0.000319,0.024332,0.001988,0.004141,0.022163,0.004155,0.000020,0.031832,0.003425,-0.001950,0.028777
28.536733,0.000018,0.002947,0.020417,0.002803,0.003511,0.017930,0.007039,-0.004002,0.030021,0.002049,-0.002494,0.028961
28.597450,0.004461,0.000803,0.020536,0.003434,0.003766,0.019907,0.005693,-0.004875,0.029036,0.003735,-0.002810,0.029355
28.658166,0.002091,0.004215,0.016747,0.000966,0.004950,0.016301,0.017469,-0.010683,0.026355,0.016671,-0.009640,0.027043
28.718883,0.002157,0.004601,0.017590,0.001746,0.004837,0.018727,0.021976,-0.014314,0.023674,0.021130,-0.013046,0.025193
28.779599,0.004173,0.007141,0.014686,0.001555,0.002683,0.015950,0.011833,-0.011093,0.021791,0.016116,-0.010014,0.024831
28.840316,0.002290,0.005058,0.012159,0.004416,-0.000009,0.013729,0.019959,-0.013874,0.022590,0.018817,-0.013359,0.024542
28.901032,0.000475,-0.003681,0.014093,-0.000729,-0.005788,0.016952,0.019658,-0.016416,0.014572,0.014558,-0.014270,0.011437
28.961749,0.000996,-0.005812,0.018012,0.001359,-0.007416,0.019248,0.018823,-0.016313,0.006573,0.009786,-0.012205,0.003891
29.022465,-0.000603,-0.004941,0.018101,0.000041,-0.003755,0.021085,0.021671,-0.018572,-0.000501,0.013912,-0.013742,-0.000605
29.083182,0.000469,-0.002639,0.021954,-0.000248,0.002155,0.022638,0.015865,-0.013097,0.001996,0.016684,-0.010720,0.006571
29.143898,0.001699,0.002330,0.022156,0.002497,0.009557,0.024079,0.006504,-0.041225,-0.001973,0.008035,-0.053291,0.003258
29.204614,0.000937,0.007055,0.024177,0.001089,0.013074,0.023062,0.003232,-0.040240,-0.002293,0.001059,-0.040830,0.006835
29.265331,-0.001855,0.011312,0.027607,0.000134,0.014265,0.024220,-0.002438,-0.036328,-0.000143,-0.001166,-0.032534,0.013155
29.326047,0.011596,0.014461,0.035362,0.014677,0.010039,0.036202,-0.002526,-0.028264,0.008732,-0.001552,-0.018322,0.014753
29.386764,0.010857,0.016024,0.043319,0.012649,0.007434,0.045788,-0.005054,-0.026067,0.015508,-0.006641,-0.012370,0.016030
29.447480,0.007993,0.019978,0.051588,0.005063,0.013661,0.053894,-0.011410,-0.020312,0.026748,-0.008128,-0.005817,0.024844
29.508197,0.006389,0.016575,0.059485,0.001524,0.011323,0.059941,-0.016894,-0.021329,0.020026,-0.008625,-0.005804,0.017519
29.568913,0.007484,0.013529,0.066544,0.005448,0.012628,0.063804,0.000338,0.002506,0.020851,0.011911,-0.015988,0.013171
29.629630,0.012704,0.009938,0.075153,0.010757,0.010502,0.066894,0.018228,0.007329,0.011309,0.029206,-0.004236,0.001407
29.690346,0.017800,0.008170,0.074256,0.015003,0.009733,0.058030,0.025363,0.004724,0.001970,0.031341,-0.006906,-0.004263
29.751063,0.006950,0.007008,0.067652,0.011383,0.004786,0.054004,0.024786,0.000559,0.002752,0.023646,-0.003651,0.001914
29.811779,0.006835,0.003814,0.055266,0.009853,-0.001240,0.042689,0.027896,-0.000301,0.003564,0.017872,-0.001837,0.006895
29.872495,0.005190,-0.001068,0.048349,0.000523,-0.000112,0.041732,0.030842,-0.004422,-0.003428,0.015606,-0.003159,0.007747
29.933212,0.000485,0.006704,0.046968,-0.008695,0.011185,0.048278,0.031341,-0.001190,0.005841,0.011061,0.000847,0.016819
29.993928,-0.006547,0.008699,0.045929,-0.012573,0.015310,0.053018,0.022242,0.004134,0.008407,0.014922,-0.003214,0.016203
30.054645,-0.002067,0.005380,0.037567,0.002613,0.008001,0.046558,0.008435,-0.001454,0.023275,0.012284,-0.001840,0.024648
30.115361,-0.010649,0.008539,0.041968,-0.003527,0.012154,0.047923,0.000890,0.003914,0.036375,0.007240,0.002526,0.032670
30.176078,-0.005375,0.011804,0.046309,0.003943,0.011295,0.051997,0.002567,0.004354,0.036491,0.006713,0.004510,0.031622
30.236794,-0.005699,0.018903,0.056432,0.003447,0.013905,0.055255,0.004326,0.003011,0.040246,0.006788,0.002812,0.035919
30.297511,0.000461,0.019999,0.054827,0.004022,0.013538,0.049538,0.006358,0.002904,0.034712,0.009584,0.000410,0.023218
30.358227,0.015187,0.007300,0.049894,0.014721,0.004327,0.047615,0.010176,-0.001343,0.029223,0.011589,-0.002244,0.021511
30.418944,0.021973,0.002593,0.046610,0.015660,0.003233,0.047891,0.003917,0.001813,0.028229,0.006582,-0.001267,0.018566
30.479660,0.004336,0.013251,0.049354,0.000508,0.013261,0.046298,0.010692,-0.002250,0.018482,0.015097,-0.005971,0.012892
30.540376,0.010493,0.008943,0.045532,0.003409,0.010332,0.042364,0.012880,-0.007149,0.008893,0.012553,-0.007638,0.009840
30.601093,0.003739,0.008199,0.038968,0.000035,0.008795,0.038359,0.008605,-0.007663,0.009140,0.004980,-0.004341,0.013705
30.661809,0.000839,0.013600,0.033016,-0.003739,0.019467,0.036013,0.005652,-0.004408,0.008039,0.001266,0.000288,0.020043
30.722526,0.001227,0.009825,0.025274,-0.001184,0.012703,0.023305,0.004392,-0.002899,0.016396,0.003402,0.000503,0.022217
30.783242,-0.002562,0.010468,0.011598,0.005252,0.004559,0.007483,0.001973,0.002367,0.018465,0.003257,0.005204,0.023607
30.843959,-0.003005,0.009597,0.007918,0.007465,0.002199,0.010633,-0.002866,0.003897,0.021911,-0.006858,0.006832,0.025068
30.904675,0.001658,0.008212,0.019364,0.000480,0.010494,0.032517,-0.010240,0.005751,0.024469,-0.005979,0.003104,0.021674
30.965392,0.004779,0.007174,0.008756,0.007756,0.006665,0.016487,-0.002810,0.001477,0.020406,0.006095,-0.006362,0.011177
31.026108,0.010518,0.005475,0.007469,0.011547,0.003484,0.015856,0.001994,0.000654,0.021683,0.006538,-0.004472,0.016563
31.086825,0.015038,-0.003718,0.007163,0.011798,0.002348,0.017583,0.011100,-0.006803,0.010795,0.015262,-0.010256,0.007086
31.147541,0.015804,0.001938,0.012826,0.012319,0.006925,0.016488,0.008874,-0.005663,0.011298,0.011482,-0.006336,0.012556
31.208257,0.015461,0.012373,0.022703,0.015574,0.014546,0.015858,0.006963,-0.008847,0.010348,0.007046,-0.004725,0.014547
31.268974,0.017470,0.016584,0.021113,0.018535,0.016085,0.015108,0.020733,-0.010900,0.014254,0.015452,-0.003985,0.023288
31.329690,0.023326,0.017484,0.009935,0.017534,0.022862,0.020446,0.021443,-0.009645,0.016507,0.012862,-0.003793,0.023406
31.390407,0.016442,0.023298,0.020238,0.011763,0.024700,0.021255,0.014221,-0.001956,0.024320,0.011057,-0.001115,0.023501
31.451123,0.015617,0.025228,0.018186,0.013597,0.020614,0.016798,0.015588,-0.004124,0.020594,0.012422,-0.003309,0.021205
31.511840,0.015721,0.025813,0.018786,0.013583,0.016870,0.019177,0.007269,0.001665,0.030202,0.008322,-0.001221,0.024251
31.572556,0.013972,0.026423,0.030533,0.011299,0.019398,0.034209,0.002108,0.003466,0.033599,-0.001296,0.003413,0.031044
31.633273,0.013481,0.017908,0.031168,0.014070,0.012603,0.030923,0.004446,0.002815,0.033313,0.000097,0.002162,0.028937
31.693989,0.007110,0.021561,0.033419,0.008413,0.019643,0.030311,0.001796,-0.001096,0.030197,0.006183,-0.003950,0.030437
31.754706,0.006391,0.015521,0.031428,0.008429,0.017253,0.029822,0.000769,0.003249,0.029715,0.004010,0.002318,0.028452
31.815422,0.014558,0.010619,0.031911,0.015913,0.013350,0.029430,0.003460,0.001349,0.030270,0.007741,0.001114,0.028314
31.876138,0.007074,0.019948,0.045528,0.006440,0.024595,0.042403,-0.000783,0.004358,0.033315,0.003829,0.002686,0.029318
31.936855,0.006602,0.018310,0.044192,0.007197,0.017761,0.037790,0.003317,0.001318,0.029946,0.007189,-0.000680,0.026026
31.997571,0.002801,0.007830,0.035742,0.000868,0.005438,0.037270,0.028240,-0.028071,0.025596,0.032689,-0.037299,0.026373
32.058288,0.000511,0.006994,0.033469,0.002520,0.000266,0.030190,0.025860,-0.027424,0.024310,0.023954,-0.029501,0.023400
32.119004,0.007110,0.004644,0.033133,0.008411,0.006484,0.029254,0.023580,-0.025595,0.020691,0.022076,-0.026720,0.020941
32.179721,0.004648,0.003885,0.030755,0.004981,0.005663,0.025647,0.043304,-0.061680,0.019405,0.044338,-0.066417,0.019055
32.240437,0.004120,-0.002437,0.026840,0.012415,-0.004773,0.020609,0.042885,-0.061654,0.017026,0.039417,-0.053839,0.017465
32.301154,0.007927,-0.012229,0.016635,0.008970,-0.003613,0.021059,0.043525,-0.060299,0.013851,0.030066,-0.039378,0.016194
32.361870,0.010116,-0.009075,0.015475,0.012287,-0.000389,0.019091,0.045507,-0.061673,0.013658,0.030952,-0.036256,0.015256
32.422587,0.013920,-0.002455,0.012286,0.010267,0.000186,0.017846,0.036573,-0.043915,-0.000592,0.039193,-0.040898,-0.002192
32.483303,0.013226,-0.002471,0.011683,0.009066,-0.003958,0.013807,0.033251,-0.039215,0.012002,0.024506,-0.025801,0.018179
32.544019,0.001645,-0.004293,0.009876,-0.002565,0.000553,0.013618,0.028665,-0.033758,0.022416,0.016098,-0.016120,0.031345
32.604736,-0.001082,0.007147,0.011539,-0.007618,0.016934,0.015467,0.010254,0.000039,0.028116,0.013779,-0.010621,0.035356
32.665452,-0.006563,0.015275,0.007826,-0.005338,0.015624,0.007266,0.007703,0.001301,0.032143,0.011398,-0.007436,0.036145
32.726169,-0.005835,0.019108,0.016155,-0.004213,0.018070,0.022046,0.014268,-0.004293,0.029192,0.016842,-0.010087,0.027006
32.786885,-0.011274,0.011518,0.015689,-0.005874,0.006332,0.019228,0.027623,-0.001235,0.029498,0.039070,-0.008542,0.024334
32.847602,-0.013909,0.014711,0.032775,-0.007951,0.010033,0.041876,0.017359,0.007280,0.039884,0.031319,-0.006806,0.019610
32.908318,-0.016965,0.026376,0.054373,-0.009786,0.020250,0.063267,0.018162,0.005485,0.027596,0.019330,-0.001040,0.018418
32.969035,-0.012353,0.023918,0.053450,-0.011190,0.016480,0.051894,0.020323,-0.008708,0.026768,0.014982,-0.016180,0.030377
33.029751,-0.009042,0.012786,0.047822,-0.009883,0.014091,0.038209,0.023713,-0.010271,0.026859,0.017633,-0.012858,0.034710
33.090468,-0.007299,0.009475,0.048875,-0.004710,0.008713,0.026934,0.025932,-0.011221,0.024812,0.017588,-0.010555,0.032762
33.151184,0.008353,0.000738,0.038195,0.018203,0.000310,0.022828,0.018723,-0.004638,0.038812,0.011701,-0.003366,0.043899
33.211900,0.010245,0.011990,0.043906,0.014707,0.007876,0.027850,-0.001472,-0.002913,0.048036,0.006685,-0.000751,0.050762
33.272617,0.014520,0.009470,0.028445,0.014499,0.007742,0.027127,-0.004486,-0.001351,0.051700,0.001192,0.001614,0.045883
33.333333,0.011815,0.007896,0.012976,0.004387,0.016212,0.029812,-0.005334,0.001282,0.054437,-0.005960,0.009382,0.043268
33.394050,0.011952,0.009018,0.017218,0.000340,0.014821,0.031069,-0.000738,0.008186,0.047950,0.001185,0.001822,0.041175
33.454766,0.006940,0.013365,0.024894,-0.007676,0.018849,0.032295,0.000839,0.002326,0.033479,0.008802,-0.006659,0.023089
33.515483,0.006999,0.017596,0.032803,-0.002862,0.018443,0.033275,0.001489,0.000711,0.027009,0.011433,-0.007857,0.014407
33.576199,-0.008092,0.023327,0.037045,-0.001446,0.016117,0.033839,-0.003500,0.002065,0.022370,-0.000207,0.000689,0.022719
33.636916,-0.007613,0.017460,0.035353,-0.000341,0.012308,0.034290,-0.007058,0.006129,0.008293,-0.007823,0.008182,0.014111
33.697632,-0.000889,0.014988,0.032732,0.011874,0.007826,0.028610,-0.004297,0.004986,0.013521,-0.006548,0.007160,0.023882
33.758349,0.003693,0.007134,0.028205,0.008702,0.005284,0.024662,0.001325,0.005724,0.006951,-0.004281,0.014851,0.016469
33.819065,0.007356,0.009116,0.023890,0.008921,0.008853,0.020908,-0.003893,0.012969,0.008010,-0.004777,0.016341,0.021219
33.879781,0.014602,0.003094,0.019418,0.009332,0.005644,0.017904,-0.013683,0.023740,0.028506,-0.009673,0.020035,0.035818
33.940498,0.011009,-0.003622,0.012668,0.005715,-0.001523,0.012312,-0.020749,0.029673,0.038966,-0.013240,0.021806,0.039234
34.001214,0.009722,-0.001202,0.008353,0.003614,0.003532,0.011028,-0.017153,0.028289,0.038528,-0.014911,0.022481,0.041968
34.061931,0.010984,-0.000896,0.002674,0.005474,0.002669,0.008090,-0.010742,0.022814,0.044503,-0.010611,0.017950,0.037874
34.122647,-0.000697,0.001963,0.007271,0.000171,0.004118,0.014087,0.021652,0.001437,0.041253,0.036573,-0.014953,0.038344
34.183364,0.000032,0.003994,0.007073,0.000361,0.005161,0.012765,0.022577,0.001665,0.057300,0.031511,-0.002520,0.050503
34.244080,-0.000982,0.001559,0.009830,0.000828,0.005345,0.015251,0.020201,-0.000411,0.052251,0.020530,-0.000463,0.041378
34.304797,-0.001778,0.004145,0.015356,0.001745,0.006459,0.021116,0.023303,-0.005655,0.038588,0.014916,-0.000749,0.032817
34.365513,0.003135,0.009246,0.019568,0.006522,0.006269,0.020778,0.024828,-0.006743,0.031727,0.008566,0.003655,0.027229
34.426230,0.003722,0.008503,0.023253,0.005082,0.008727,0.022959,0.022119,-0.005361,0.033899,-0.001259,0.009895,0.035404
34.486946,0.007275,0.007312,0.027375,0.011622,0.005157,0.023406,0.024350,-0.005631,0.030991,0.003434,0.007504,0.028552
34.547662,0.010519,0.006417,0.025535,0.009632,0.004854,0.023763,-0.008032,0.015842,0.024945,0.002474,0.006752,0.022421
34.608379,0.003899,0.012449,0.028992,-0.001340,0.014196,0.025347,-0.026508,0.016278,0.010945,-0.021634,0.015454,0.018165
34.669095,0.005127,0.011994,0.029156,0.001188,0.011935,0.025545,-0.021653,0.018097,0.019018,-0.015190,0.016464,0.026809
34.729812,0.007450,0.011037,0.025044,0.005285,0.010391,0.023595,-0.019751,0.020007,0.021973,-0.010997,0.015466,0.025300
34.790528,-0.001016,0.015219,0.029902,-0.002499,0.015270,0.029562,-0.016844,0.016891,0.021742,-0.008094,0.012264,0.020891
34.851245,-0.000436,0.013697,0.035717,-0.001322,0.013796,0.038127,-0.006518,0.011508,0.013110,-0.000131,0.009246,0.018250
34.911961,-0.004126,0.014282,0.035971,0.001333,0.010032,0.035896,-0.010658,0.012465,0.014845,-0.001459,0.008325,0.017257
34.972678,-0.010746,0.025299,0.036225,-0.007867,0.024178,0.034110,-0.011544,0.015467,0.017043,-0.002681,0.011612,0.016463
35.033394,-0.003089,0.020619,0.032820,-0.004620,0.023102,0.028859,-0.002339,0.014832,0.018778,-0.012871,0.018452,0.015828
35.094111,-0.001562,0.020451,0.033808,0.000701,0.018826,0.029737,-0.011426,0.018747,0.011907,-0.020901,0.024344,0.015319
35.154827,-0.002615,0.015726,0.032618,0.003422,0.009289,0.025283,-0.011307,0.016952,0.010372,-0.015400,0.019257,0.013959
35.215543,0.007726,0.011051,0.030257,0.010487,0.007842,0.027607,-0.013560,0.022245,0.029298,-0.014771,0.022707,0.038315
35.276260,0.013693,0.008485,0.022846,0.017422,0.004263,0.026188,-0.017641,0.027075,0.044889,-0.011186,0.024363,0.054016
35.336976,0.006623,0.011875,0.024237,0.006430,0.007151,0.028291,-0.016260,0.026045,0.046492,-0.008369,0.018976,0.048114
35.397693,0.016064,0.003816,0.024182,0.009427,0.010591,0.027950,-0.012172,0.021035,0.047069,-0.002486,0.013119,0.041957
35.458409,0.012243,0.000992,0.023870,0.003866,0.008278,0.023494,-0.004811,0.014701,0.045721,-0.002410,0.010791,0.034336
35.519126,0.008686,0.002335,0.020702,0.002510,0.008847,0.021009,0.003886,0.007072,0.043373,-0.000356,0.007533,0.026839
35.579842,0.004591,0.011306,0.022565,-0.000863,0.013865,0.020909,-0.044521,0.028277,0.044632,-0.066734,0.035495,0.024936
35.640559,-0.006970,0.019793,0.021091,-0.009127,0.023385,0.022045,-0.047470,0.028414,0.027715,-0.059966,0.035890,0.023414
35.701275,-0.010450,0.024858,0.020900,-0.003141,0.023789,0.021471,-0.119355,0.055807,0.013502,-0.147982,0.073259,0.022196
35.761991,0.002618,0.019793,0.018396,0.008274,0.015681,0.021011,-0.118750,0.054474,0.004922,-0.116959,0.056226,0.010646
35.822708,0.002551,0.018476,0.007430,0.010810,0.015570,0.006775,-0.131010,0.054810,-0.008358,-0.106522,0.043391,-0.006609
35.883424,0.004024,0.021369,0.013374,0.007034,0.016312,0.014874,-0.153056,0.067427,0.023983,-0.116503,0.052672,0.040760
35.944141,0.004578,0.021952,0.020596,0.005821,0.016090,0.024224,-0.155030,0.066723,0.023690,-0.094393,0.040052,0.031568
36.004857,0.011769,0.013455,0.007936,0.011853,0.007764,0.005758,-0.105491,0.047087,0.028580,-0.072610,0.034019,0.035566
36.065574,0.011635,0.014372,-0.000222,0.000857,0.019788,-0.001497,-0.104848,0.050111,0.048584,-0.063766,0.038943,0.059923
36.126290,0.013020,0.012175,0.002448,0.006786,0.017834,0.006374,-0.032416,0.018399,0.046145,-0.049617,0.031305,0.047989
36.187007,0.008715,0.015445,0.006462,0.010188,0.015496,0.014554,-0.033730,0.024788,0.069531,-0.040107,0.031609,0.064021
36.247723,0.002715,0.015695,0.017994,0.003942,0.015773,0.017754,-0.026669,0.029328,0.087317,-0.035155,0.030051,0.060991
36.308440,0.004548,0.015399,0.016772,0.004105,0.016059,0.021947,-0.007465,0.018655,0.055201,-0.032524,0.027059,0.049878
36.369156,0.007258,0.018063,0.016062,0.007272,0.019616,0.028887,-0.009964,0.022278,0.062309,-0.030708,0.024634,0.048814
36.429872,0.004800,0.024028,0.029821,0.009572,0.018937,0.028752,-0.021109,0.030843,0.061309,-0.037266,0.033676,0.047963
36.490589,0.006567,0.019914,0.038546,0.001508,0.022966,0.029113,-0.016775,0.019847,0.029973,-0.029422,0.023273,0.025970
36.551305,0.000629,0.021522,0.035416,-0.001008,0.022629,0.026480,-0.030468,0.029151,0.036302,-0.041312,0.031795,0.029687
36.612022,-0.005478,0.028660,0.037027,-0.004596,0.029325,0.032894,-0.023856,0.030538,0.043499,-0.024207,0.033942,0.059454
36.672738,-0.007615,0.033267,0.046075,-0.010878,0.033286,0.045093,-0.025996,0.027672,0.062020,-0.025430,0.027906,0.083268
36.733455,-0.010065,0.033603,0.045244,-0.011181,0.030539,0.042655,-0.020400,0.026656,0.069470,-0.016910,0.023920,0.078129
36.794171,-0.007442,0.032329,0.034552,-0.001284,0.029417,0.030485,-0.012451,0.020347,0.058869,-0.007089,0.013290,0.056573
36.854888,-0.007077,0.033976,0.040602,0.003238,0.029084,0.038501,-0.003604,0.010637,0.054545,-0.005984,0.011008,0.048117
36.915604,0.000260,0.027675,0.034852,0.006712,0.022261,0.028862,-0.040179,0.033145,0.065445,-0.055602,0.036650,0.041353
36.976321,0.007585,0.023348,0.031557,0.013411,0.016007,0.021666,-0.028815,0.022330,0.057071,-0.046346,0.027355,0.030270
37.037037,0.011762,0.020269,0.022176,0.012786,0.019718,0.015909,-0.018778,-0.001083,0.033610,-0.014183,-0.002388,0.027076
37.097753,0.021487,0.012093,0.006646,0.016643,0.014154,0.009763,-0.003591,-0.002595,0.006099,0.003851,-0.003276,0.018848
37.158470,0.021815,0.011132,0.000928,0.011295,0.013887,0.006387,-0.008089,0.002288,0.021648,0.000218,0.005811,0.048364
37.219186,0.010073,0.012138,0.002511,0.000258,0.017505,0.003686,-0.009353,0.004310,0.025807,0.004844,0.001634,0.038582
37.279903,0.010792,0.008215,-0.003141,0.005478,0.014061,0.009149,-0.003813,-0.000089,0.016076,0.011319,-0.004476,0.020101
37.340619,0.008234,0.011048,0.004632,0.004923,0.014210,0.016262,0.024951,-0.009903,0.045666,-0.001491,0.010523,0.060367
37.401336,0.002212,0.014345,0.010442,0.003550,0.014181,0.019720,0.021979,-0.005469,0.053656,-0.007218,0.012662,0.056667
37.462052,0.003410,0.006752,0.016252,0.006574,0.007627,0.022486,0.000273,0.015025,0.061418,-0.013268,0.014549,0.059059
37.522769,-0.003796,0.014255,0.023162,0.001584,0.014985,0.024699,-0.010838,0.016792,0.072576,-0.010973,0.012748,0.060057
37.583485,0.000171,0.013465,0.025510,0.004802,0.013447,0.021622,-0.015929,0.018262,0.057951,-0.018768,0.020687,0.060855
37.644202,0.009814,0.008129,0.029717,0.008563,0.009682,0.021764,-0.021631,0.021196,0.062730,-0.018328,0.017643,0.055266
37.704918,0.005435,0.011100,0.028899,0.005992,0.011963,0.022468,-0.020649,0.021076,0.079569,-0.005845,0.008163,0.057023
37.765634,0.008116,0.010753,0.020365,0.009087,0.012045,0.014969,-0.030745,0.021310,0.057249,-0.029356,0.020963,0.058656
37.826351,0.012735,0.009847,0.018762,0.013349,0.011181,0.016441,-0.038526,0.027671,0.070255,-0.040403,0.029918,0.073507
37.887067,0.004557,0.019083,0.020720,0.002963,0.018157,0.022604,-0.039196,0.033755,0.086951,-0.040754,0.036872,0.095906
37.947784,0.008233,0.016179,0.015388,0.003843,0.019343,0.017328,-0.036787,0.032755,0.082735,-0.029589,0.029206,0.083632
38.008500,0.008197,0.021973,0.013518,0.006558,0.025047,0.013108,-0.045069,0.044868,0.082898,-0.045256,0.050812,0.079943
38.069217,0.009713,0.020737,0.009422,0.012090,0.017230,0.009219,-0.043865,0.046324,0.081107,-0.037833,0.043781,0.068030
38.129933,0.016215,0.022297,0.005271,0.017916,0.020186,0.006620,-0.049156,0.051347,0.077061,-0.028856,0.036105,0.061568
38.190650,0.014919,0.019558,0.008285,0.016812,0.014789,0.006511,-0.033931,0.041837,0.072851,-0.026449,0.030004,0.056399
38.251366,0.010193,0.018864,0.009965,0.012912,0.012404,0.012027,-0.026771,0.036024,0.059876,-0.028055,0.029012,0.053536
38.312083,0.019009,0.008811,0.006757,0.014956,0.005061,0.014580,-0.025480,0.028463,0.040905,-0.029068,0.025561,0.053370
38.372799,0.016967,0.005056,0.012322,0.010579,0.003610,0.018701,-0.035658,0.032217,0.041075,-0.034490,0.025414,0.049841
38.433515,0.008260,0.004849,0.017731,-0.000243,0.012170,0.021779,-0.000861,0.014982,0.040910,-0.000460,0.023650,0.052680
38.494232,0.002468,0.014919,0.023507,-0.001459,0.021027,0.024241,-0.005362,0.018571,0.045529,-0.008298,0.027076,0.052686
38.554948,-0.006745,0.014013,0.033168,-0.005822,0.021955,0.032164,-0.003192,0.016013,0.041755,-0.002189,0.019159,0.044009
38.615665,-0.010898,0.017788,0.038136,-0.007991,0.021489,0.033900,-0.002851,0.016476,0.042360,-0.004639,0.017094,0.043200
38.676381,-0.013297,0.017166,0.033665,-0.010290,0.016894,0.027679,-0.001345,0.016604,0.046581,-0.008498,0.018865,0.048885
38.737098,-0.021539,0.027328,0.032385,-0.015145,0.022879,0.025311,0.001445,0.014861,0.040926,-0.009516,0.015003,0.041733
38.797814,-0.024313,0.031228,0.037301,-0.017385,0.023324,0.034167,0.009709,0.012282,0.040926,-0.007279,0.013357,0.040531
38.858531,-0.018533,0.023198,0.038546,-0.014522,0.016700,0.035895,-0.012918,0.012234,0.038112,-0.010369,0.013937,0.041293
38.919247,-0.021088,0.017528,0.041168,-0.016460,0.016713,0.039205,-0.011732,0.012403,0.036292,-0.014566,0.019541,0.041027
38.979964,-0.016173,0.015546,0.035529,-0.010941,0.015729,0.036241,-0.021928,0.018477,0.042112,-0.021477,0.021635,0.042830
39.040680,-0.015206,0.013180,0.034895,-0.010733,0.013196,0.036273,-0.020580,0.019055,0.042053,-0.018181,0.019886,0.042174
39.101396,-0.005883,0.012179,0.040611,0.000568,0.008858,0.037580,-0.020873,0.018023,0.038634,-0.019743,0.019652,0.043279
39.162113,-0.004939,0.010706,0.047707,-0.005135,0.014387,0.043166,-0.022344,0.021135,0.043573,-0.020571,0.019990,0.044162
39.222829,-0.000538,0.008453,0.043570,-0.003217,0.013377,0.042660,-0.025029,0.021913,0.045284,-0.019882,0.018436,0.044869
39.283546,-0.002107,0.014356,0.046565,-0.005384,0.017007,0.046882,-0.023792,0.022360,0.044599,-0.018719,0.018625,0.043805
39.344262,-0.000089,0.012830,0.042857,-0.006324,0.014822,0.042804,-0.021138,0.019185,0.045869,-0.017531,0.018847,0.044815
39.404979,-0.002997,0.012652,0.045041,-0.006904,0.013966,0.042176,-0.016994,0.019029,0.048567,-0.018048,0.020861,0.049637
39.465695,-0.003172,0.019459,0.049263,-0.007749,0.021316,0.046934,-0.020921,0.021624,0.049896,-0.020936,0.022899,0.049481
39.526412,-0.015726,0.022638,0.053082,-0.014618,0.019804,0.051454,-0.016887,0.020217,0.050755,-0.016298,0.020094,0.050326
39.587128,-0.010288,0.020822,0.052833,-0.009672,0.020602,0.053918,-0.016970,0.018967,0.050015,-0.017932,0.018592,0.048764
39.647845,-0.009148,0.021070,0.044705,-0.005251,0.018697,0.039881,-0.012879,0.017301,0.052152,-0.012043,0.014987,0.051542
39.708561,-0.008141,0.019703,0.043656,-0.005602,0.019349,0.043191,-0.012704,0.016133,0.050303,-0.012203,0.014230,0.046555
39.769277,-0.005466,0.020886,0.043357,-0.002752,0.018351,0.039433,-0.006294,0.009702,0.049398,-0.003344,0.006328,0.045748
39.829994,-0.000786,0.020292,0.038744,0.002505,0.015958,0.033021,-0.005403,0.009944,0.045625,-0.005451,0.011184,0.045102
39.890710,0.001314,0.015162,0.029070,0.002718,0.015728,0.026066,0.000395,0.005191,0.040186,-0.002742,0.008504,0.038238
39.951427,0.006251,0.017747,0.024007,0.000668,0.018951,0.027671,0.000576,0.004763,0.038815,-0.001490,0.007978,0.039412
40.012143,0.003970,0.015298,0.021196,-0.000637,0.016492,0.030957,0.012141,0.119094,0.036543,0.010107,0.168963,0.036852
40.072860,0.004368,0.013295,0.023162,0.002535,0.012604,0.024263,0.007018,0.123031,0.038576,0.003215,0.140795,0.044859
40.133576,-0.000811,0.021382,0.016153,-0.006624,0.025797,0.020885,0.003647,0.126836,0.047261,-0.004715,0.120205,0.053368
